Kinase,Z,method,AvgZ
EPH,-0.9,640091108>0.3,-1.0480555555555555
FRK,-0.81,640091108>0.3,0.7597222222222222
RYK,-0.6,640091108>0.3,-0.8230555555555555
ABL,0.56,640091108>0.3,1.21
FER,0.56,640091108>0.3,0.1847222222222222
ACK,-0.44,640091108>0.3,-0.5922222222222222
PDGFR,0.18,640091108>0.3,-0.4469444444444444
MET,-0.18,640091108>0.3,0.7494444444444444
TRK,-0.06,640091108>0.3,0.1597222222222222
INSR,-0.04,640091108>0.3,1.1391666666666667
EGFR,-0.04,640091108>0.3,0.009166666666666682
SEV,3.12,640091108>0.4,1.4436111111111112
SRC,-2.91,640091108>0.4,-0.5294444444444444
EPH,-1.57,640091108>0.4,-1.0480555555555555
CSK,1.32,640091108>0.4,0.8280555555555555
SYK,-1.32,640091108>0.4,-0.20555555555555557
INSR,-1.3,640091108>0.4,1.1391666666666667
JAK,-1.29,640091108>0.4,-1.462222222222222
TEC,1.29,640091108>0.4,1.1272222222222221
FGFR,1.22,640091108>0.4,0.88
FAK,-1.14,640091108>0.4,-1.627777777777778
DDR,1.13,640091108>0.4,1.9466666666666668
EGFR,0.99,640091108>0.4,0.009166666666666682
ALK,0.84,640091108>0.4,1.5274999999999999
VEGFR,0.76,640091108>0.4,1.3138888888888889
RYK,-0.45,640091108>0.4,-0.8230555555555555
PDGFR,0.34,640091108>0.4,-0.4469444444444444
ACK,-0.32,640091108>0.4,-0.5922222222222222
FRK,-0.2,640091108>0.4,0.7597222222222222
AXL,-0.19,640091108>0.4,-0.7327777777777778
FER,0.18,640091108>0.4,0.1847222222222222
TRK,0.14,640091108>0.4,0.1597222222222222
RET,-0.14,640091108>0.4,-0.38611111111111107
ABL,0.12,640091108>0.4,1.21
MET,-0.12,640091108>0.4,0.7494444444444444
VEGFR,2.12,640091109>0.15,1.3138888888888889
FAK,-1.98,640091109>0.15,-1.627777777777778
DDR,1.95,640091109>0.15,1.9466666666666668
SEV,1.64,640091109>0.15,1.4436111111111112
CSK,1.27,640091109>0.15,0.8280555555555555
ALK,1.14,640091109>0.15,1.5274999999999999
INSR,1.09,640091109>0.15,1.1391666666666667
JAK,-0.96,640091109>0.15,-1.462222222222222
FGFR,0.93,640091109>0.15,0.88
TRK,0.9,640091109>0.15,0.1597222222222222
ABL,0.87,640091109>0.15,1.21
RYK,-0.85,640091109>0.15,-0.8230555555555555
AXL,-0.83,640091109>0.15,-0.7327777777777778
EPH,-0.75,640091109>0.15,-1.0480555555555555
PDGFR,-0.67,640091109>0.15,-0.4469444444444444
ACK,-0.6,640091109>0.15,-0.5922222222222222
SRC,-0.5,640091109>0.15,-0.5294444444444444
FER,0.47,640091109>0.15,0.1847222222222222
TEC,0.46,640091109>0.15,1.1272222222222221
FRK,0.38,640091109>0.15,0.7597222222222222
EGFR,0.33,640091109>0.15,0.009166666666666682
RET,-0.16,640091109>0.15,-0.38611111111111107
SYK,0.03,640091109>0.15,-0.20555555555555557
MET,0.02,640091109>0.15,0.7494444444444444
VEGFR,2.81,640091109>0.2,1.3138888888888889
DDR,2.77,640091109>0.2,1.9466666666666668
FAK,-2.5,640091109>0.2,-1.627777777777778
SEV,1.89,640091109>0.2,1.4436111111111112
INSR,1.71,640091109>0.2,1.1391666666666667
JAK,-1.46,640091109>0.2,-1.462222222222222
FGFR,1.32,640091109>0.2,0.88
ABL,1.08,640091109>0.2,1.21
EPH,-1.08,640091109>0.2,-1.0480555555555555
AXL,-0.85,640091109>0.2,-0.7327777777777778
TEC,0.85,640091109>0.2,1.1272222222222221
FER,0.81,640091109>0.2,0.1847222222222222
PDGFR,-0.8,640091109>0.2,-0.4469444444444444
RYK,-0.77,640091109>0.2,-0.8230555555555555
FRK,0.75,640091109>0.2,0.7597222222222222
SRC,-0.66,640091109>0.2,-0.5294444444444444
ACK,-0.54,640091109>0.2,-0.5922222222222222
CSK,0.49,640091109>0.2,0.8280555555555555
RET,-0.49,640091109>0.2,-0.38611111111111107
MET,-0.33,640091109>0.2,0.7494444444444444
ALK,0.32,640091109>0.2,1.5274999999999999
TRK,0.25,640091109>0.2,0.1597222222222222
EGFR,-0.12,640091109>0.2,0.009166666666666682
SYK,-0.11,640091109>0.2,-0.20555555555555557
INSR,2.56,640091109>0.3,1.1391666666666667
FAK,-2.46,640091109>0.3,-1.627777777777778
VEGFR,2.26,640091109>0.3,1.3138888888888889
DDR,2.19,640091109>0.3,1.9466666666666668
FGFR,1.62,640091109>0.3,0.88
ABL,1.49,640091109>0.3,1.21
JAK,-1.35,640091109>0.3,-1.462222222222222
EPH,-1.25,640091109>0.3,-1.0480555555555555
FRK,1.24,640091109>0.3,0.7597222222222222
SRC,-1.07,640091109>0.3,-0.5294444444444444
EGFR,0.97,640091109>0.3,0.009166666666666682
CSK,0.96,640091109>0.3,0.8280555555555555
RYK,-0.65,640091109>0.3,-0.8230555555555555
TEC,0.64,640091109>0.3,1.1272222222222221
AXL,-0.6,640091109>0.3,-0.7327777777777778
SEV,-0.48,640091109>0.3,1.4436111111111112
ACK,-0.48,640091109>0.3,-0.5922222222222222
ALK,0.46,640091109>0.3,1.5274999999999999
FER,0.33,640091109>0.3,0.1847222222222222
TRK,0.24,640091109>0.3,0.1597222222222222
SYK,-0.22,640091109>0.3,-0.20555555555555557
RET,-0.15,640091109>0.3,-0.38611111111111107
MET,-0.11,640091109>0.3,0.7494444444444444
PDGFR,-0.02,640091109>0.3,-0.4469444444444444
FAK,-2.14,640091109>0.4,-1.627777777777778
VEGFR,1.49,640091109>0.4,1.3138888888888889
SRC,-1.45,640091109>0.4,-0.5294444444444444
TEC,1.45,640091109>0.4,1.1272222222222221
INSR,1.44,640091109>0.4,1.1391666666666667
JAK,-1.34,640091109>0.4,-1.462222222222222
EPH,-1.14,640091109>0.4,-1.0480555555555555
FGFR,0.89,640091109>0.4,0.88
ABL,0.63,640091109>0.4,1.21
DDR,0.59,640091109>0.4,1.9466666666666668
TRK,-0.59,640091109>0.4,0.1597222222222222
RYK,-0.58,640091109>0.4,-0.8230555555555555
RET,-0.58,640091109>0.4,-0.38611111111111107
CSK,0.57,640091109>0.4,0.8280555555555555
AXL,-0.48,640091109>0.4,-0.7327777777777778
SEV,-0.42,640091109>0.4,1.4436111111111112
ACK,-0.4,640091109>0.4,-0.5922222222222222
EGFR,0.39,640091109>0.4,0.009166666666666682
PDGFR,0.26,640091109>0.4,-0.4469444444444444
FER,-0.26,640091109>0.4,0.1847222222222222
MET,0.15,640091109>0.4,0.7494444444444444
FRK,0.15,640091109>0.4,0.7597222222222222
SYK,-0.15,640091109>0.4,-0.20555555555555557
ALK,0.08,640091109>0.4,1.5274999999999999
DDR,2.29,640091115>0.15,1.9466666666666668
ALK,1.91,640091115>0.15,1.5274999999999999
JAK,-1.64,640091115>0.15,-1.462222222222222
FAK,-1.58,640091115>0.15,-1.627777777777778
INSR,1.49,640091115>0.15,1.1391666666666667
SEV,1.49,640091115>0.15,1.4436111111111112
VEGFR,1.32,640091115>0.15,1.3138888888888889
ABL,1.31,640091115>0.15,1.21
TEC,1.26,640091115>0.15,1.1272222222222221
MET,1.23,640091115>0.15,0.7494444444444444
EPH,-1.14,640091115>0.15,-1.0480555555555555
FRK,1.14,640091115>0.15,0.7597222222222222
RYK,-0.96,640091115>0.15,-0.8230555555555555
FGFR,0.94,640091115>0.15,0.88
CSK,0.9,640091115>0.15,0.8280555555555555
AXL,-0.88,640091115>0.15,-0.7327777777777778
ACK,-0.72,640091115>0.15,-0.5922222222222222
RET,-0.57,640091115>0.15,-0.38611111111111107
PDGFR,-0.47,640091115>0.15,-0.4469444444444444
SRC,-0.41,640091115>0.15,-0.5294444444444444
SYK,-0.28,640091115>0.15,-0.20555555555555557
TRK,0.27,640091115>0.15,0.1597222222222222
EGFR,-0.12,640091115>0.15,0.009166666666666682
FER,0.08,640091115>0.15,0.1847222222222222
DDR,2.29,640091115>0.2,1.9466666666666668
ALK,1.91,640091115>0.2,1.5274999999999999
JAK,-1.64,640091115>0.2,-1.462222222222222
FAK,-1.58,640091115>0.2,-1.627777777777778
INSR,1.49,640091115>0.2,1.1391666666666667
SEV,1.49,640091115>0.2,1.4436111111111112
VEGFR,1.32,640091115>0.2,1.3138888888888889
ABL,1.31,640091115>0.2,1.21
TEC,1.26,640091115>0.2,1.1272222222222221
MET,1.23,640091115>0.2,0.7494444444444444
EPH,-1.14,640091115>0.2,-1.0480555555555555
FRK,1.14,640091115>0.2,0.7597222222222222
RYK,-0.96,640091115>0.2,-0.8230555555555555
FGFR,0.94,640091115>0.2,0.88
CSK,0.9,640091115>0.2,0.8280555555555555
AXL,-0.88,640091115>0.2,-0.7327777777777778
ACK,-0.72,640091115>0.2,-0.5922222222222222
RET,-0.57,640091115>0.2,-0.38611111111111107
PDGFR,-0.47,640091115>0.2,-0.4469444444444444
SRC,-0.41,640091115>0.2,-0.5294444444444444
SYK,-0.28,640091115>0.2,-0.20555555555555557
TRK,0.27,640091115>0.2,0.1597222222222222
EGFR,-0.12,640091115>0.2,0.009166666666666682
FER,0.08,640091115>0.2,0.1847222222222222
DDR,2.29,640091115>0.3,1.9466666666666668
ALK,1.91,640091115>0.3,1.5274999999999999
JAK,-1.64,640091115>0.3,-1.462222222222222
FAK,-1.58,640091115>0.3,-1.627777777777778
INSR,1.49,640091115>0.3,1.1391666666666667
SEV,1.49,640091115>0.3,1.4436111111111112
VEGFR,1.32,640091115>0.3,1.3138888888888889
ABL,1.31,640091115>0.3,1.21
TEC,1.26,640091115>0.3,1.1272222222222221
MET,1.23,640091115>0.3,0.7494444444444444
EPH,-1.14,640091115>0.3,-1.0480555555555555
FRK,1.14,640091115>0.3,0.7597222222222222
RYK,-0.96,640091115>0.3,-0.8230555555555555
FGFR,0.94,640091115>0.3,0.88
CSK,0.9,640091115>0.3,0.8280555555555555
AXL,-0.88,640091115>0.3,-0.7327777777777778
ACK,-0.72,640091115>0.3,-0.5922222222222222
RET,-0.57,640091115>0.3,-0.38611111111111107
PDGFR,-0.47,640091115>0.3,-0.4469444444444444
SRC,-0.41,640091115>0.3,-0.5294444444444444
SYK,-0.28,640091115>0.3,-0.20555555555555557
TRK,0.27,640091115>0.3,0.1597222222222222
EGFR,-0.12,640091115>0.3,0.009166666666666682
FER,0.08,640091115>0.3,0.1847222222222222
DDR,2.63,640091115>0.4,1.9466666666666668
ALK,2.31,640091115>0.4,1.5274999999999999
TEC,1.81,640091115>0.4,1.1272222222222221
FAK,-1.55,640091115>0.4,-1.627777777777778
ABL,1.51,640091115>0.4,1.21
SEV,1.5,640091115>0.4,1.4436111111111112
JAK,-1.43,640091115>0.4,-1.462222222222222
INSR,1.42,640091115>0.4,1.1391666666666667
FRK,1.31,640091115>0.4,0.7597222222222222
AXL,-1.15,640091115>0.4,-0.7327777777777778
MET,1.15,640091115>0.4,0.7494444444444444
VEGFR,1.11,640091115>0.4,1.3138888888888889
CSK,1.05,640091115>0.4,0.8280555555555555
RYK,-0.93,640091115>0.4,-0.8230555555555555
FGFR,0.91,640091115>0.4,0.88
EPH,-0.84,640091115>0.4,-1.0480555555555555
ACK,-0.67,640091115>0.4,-0.5922222222222222
PDGFR,-0.61,640091115>0.4,-0.4469444444444444
SYK,0.55,640091115>0.4,-0.20555555555555557
TRK,0.5,640091115>0.4,0.1597222222222222
RET,-0.41,640091115>0.4,-0.38611111111111107
SRC,-0.36,640091115>0.4,-0.5294444444444444
FER,0.25,640091115>0.4,0.1847222222222222
EGFR,-0.2,640091115>0.4,0.009166666666666682
INSR,2.23,640091116>0.15,1.1391666666666667
SEV,1.82,640091116>0.15,1.4436111111111112
JAK,-1.73,640091116>0.15,-1.462222222222222
FAK,-1.73,640091116>0.15,-1.627777777777778
DDR,1.42,640091116>0.15,1.9466666666666668
ABL,1.28,640091116>0.15,1.21
VEGFR,1.05,640091116>0.15,1.3138888888888889
PDGFR,-1.01,640091116>0.15,-0.4469444444444444
EPH,-0.87,640091116>0.15,-1.0480555555555555
RYK,-0.82,640091116>0.15,-0.8230555555555555
MET,0.69,640091116>0.15,0.7494444444444444
ALK,0.67,640091116>0.15,1.5274999999999999
RET,-0.67,640091116>0.15,-0.38611111111111107
ACK,-0.57,640091116>0.15,-0.5922222222222222
FRK,0.52,640091116>0.15,0.7597222222222222
FGFR,0.49,640091116>0.15,0.88
TRK,0.48,640091116>0.15,0.1597222222222222
SYK,-0.27,640091116>0.15,-0.20555555555555557
CSK,0.26,640091116>0.15,0.8280555555555555
AXL,0.22,640091116>0.15,-0.7327777777777778
TEC,0.18,640091116>0.15,1.1272222222222221
FER,-0.17,640091116>0.15,0.1847222222222222
SRC,0.1,640091116>0.15,-0.5294444444444444
EGFR,-0.03,640091116>0.15,0.009166666666666682
INSR,2.3,640091116>0.2,1.1391666666666667
FAK,-1.59,640091116>0.2,-1.627777777777778
JAK,-1.54,640091116>0.2,-1.462222222222222
EPH,-1.51,640091116>0.2,-1.0480555555555555
ABL,1.51,640091116>0.2,1.21
RET,-0.99,640091116>0.2,-0.38611111111111107
AXL,0.99,640091116>0.2,-0.7327777777777778
VEGFR,0.94,640091116>0.2,1.3138888888888889
EGFR,0.93,640091116>0.2,0.009166666666666682
CSK,0.93,640091116>0.2,0.8280555555555555
RYK,-0.73,640091116>0.2,-0.8230555555555555
FER,-0.66,640091116>0.2,0.1847222222222222
TEC,-0.65,640091116>0.2,1.1272222222222221
TRK,0.62,640091116>0.2,0.1597222222222222
SRC,0.6,640091116>0.2,-0.5294444444444444
SYK,0.59,640091116>0.2,-0.20555555555555557
ALK,0.59,640091116>0.2,1.5274999999999999
ACK,-0.5,640091116>0.2,-0.5922222222222222
SEV,-0.49,640091116>0.2,1.4436111111111112
PDGFR,-0.4,640091116>0.2,-0.4469444444444444
FGFR,0.39,640091116>0.2,0.88
FRK,0.3,640091116>0.2,0.7597222222222222
MET,0.11,640091116>0.2,0.7494444444444444
DDR,0.02,640091116>0.2,1.9466666666666668
INSR,2.66,640091116>0.3,1.1391666666666667
FAK,-2.39,640091116>0.3,-1.627777777777778
EGFR,1.89,640091116>0.3,0.009166666666666682
FGFR,1.68,640091116>0.3,0.88
EPH,-1.57,640091116>0.3,-1.0480555555555555
ABL,1.36,640091116>0.3,1.21
ALK,1.31,640091116>0.3,1.5274999999999999
JAK,-1.2,640091116>0.3,-1.462222222222222
FER,-1.18,640091116>0.3,0.1847222222222222
SYK,0.85,640091116>0.3,-0.20555555555555557
DDR,-0.83,640091116>0.3,1.9466666666666668
AXL,0.69,640091116>0.3,-0.7327777777777778
FRK,-0.53,640091116>0.3,0.7597222222222222
RYK,-0.52,640091116>0.3,-0.8230555555555555
RET,-0.48,640091116>0.3,-0.38611111111111107
TRK,-0.42,640091116>0.3,0.1597222222222222
PDGFR,0.41,640091116>0.3,-0.4469444444444444
SEV,-0.38,640091116>0.3,1.4436111111111112
ACK,-0.37,640091116>0.3,-0.5922222222222222
MET,-0.26,640091116>0.3,0.7494444444444444
TEC,-0.24,640091116>0.3,1.1272222222222221
SRC,-0.13,640091116>0.3,-0.5294444444444444
VEGFR,-0.01,640091116>0.3,1.3138888888888889
CSK,0,640091116>0.3,0.8280555555555555
ABL,2.39,640091116>0.4,1.21
INSR,2.23,640091116>0.4,1.1391666666666667
FAK,-1.71,640091116>0.4,-1.627777777777778
CSK,-1.63,640091116>0.4,0.8280555555555555
VEGFR,1.46,640091116>0.4,1.3138888888888889
EGFR,1.41,640091116>0.4,0.009166666666666682
EPH,-1.1,640091116>0.4,-1.0480555555555555
FRK,-1,640091116>0.4,0.7597222222222222
FER,-0.85,640091116>0.4,0.1847222222222222
JAK,-0.82,640091116>0.4,-1.462222222222222
TEC,-0.75,640091116>0.4,1.1272222222222221
PDGFR,-0.59,640091116>0.4,-0.4469444444444444
ALK,0.43,640091116>0.4,1.5274999999999999
RYK,-0.38,640091116>0.4,-0.8230555555555555
SRC,0.32,640091116>0.4,-0.5294444444444444
TRK,-0.31,640091116>0.4,0.1597222222222222
RET,0.28,640091116>0.4,-0.38611111111111107
ACK,-0.28,640091116>0.4,-0.5922222222222222
FGFR,-0.27,640091116>0.4,0.88
SEV,-0.27,640091116>0.4,1.4436111111111112
DDR,-0.26,640091116>0.4,1.9466666666666668
MET,-0.22,640091116>0.4,0.7494444444444444
SYK,-0.19,640091116>0.4,-0.20555555555555557
AXL,0.05,640091116>0.4,-0.7327777777777778
DDR,2.32,640091215>0.15,1.9466666666666668
ALK,1.98,640091215>0.15,1.5274999999999999
JAK,-1.59,640091215>0.15,-1.462222222222222
INSR,1.58,640091215>0.15,1.1391666666666667
FAK,-1.52,640091215>0.15,-1.627777777777778
SEV,1.45,640091215>0.15,1.4436111111111112
ABL,1.45,640091215>0.15,1.21
MET,1.32,640091215>0.15,0.7494444444444444
VEGFR,1.29,640091215>0.15,1.3138888888888889
FRK,1.17,640091215>0.15,0.7597222222222222
AXL,-1.14,640091215>0.15,-0.7327777777777778
TEC,1.14,640091215>0.15,1.1272222222222221
EPH,-1.05,640091215>0.15,-1.0480555555555555
CSK,1.05,640091215>0.15,0.8280555555555555
RYK,-1.01,640091215>0.15,-0.8230555555555555
FGFR,0.97,640091215>0.15,0.88
ACK,-0.69,640091215>0.15,-0.5922222222222222
PDGFR,-0.6,640091215>0.15,-0.4469444444444444
RET,-0.53,640091215>0.15,-0.38611111111111107
TRK,0.29,640091215>0.15,0.1597222222222222
EGFR,-0.25,640091215>0.15,0.009166666666666682
SRC,-0.12,640091215>0.15,-0.5294444444444444
FER,0.09,640091215>0.15,0.1847222222222222
SYK,-0.06,640091215>0.15,-0.20555555555555557
DDR,2.32,640091215>0.2,1.9466666666666668
ALK,1.98,640091215>0.2,1.5274999999999999
JAK,-1.59,640091215>0.2,-1.462222222222222
INSR,1.58,640091215>0.2,1.1391666666666667
FAK,-1.52,640091215>0.2,-1.627777777777778
SEV,1.45,640091215>0.2,1.4436111111111112
ABL,1.45,640091215>0.2,1.21
MET,1.32,640091215>0.2,0.7494444444444444
VEGFR,1.29,640091215>0.2,1.3138888888888889
FRK,1.17,640091215>0.2,0.7597222222222222
AXL,-1.14,640091215>0.2,-0.7327777777777778
TEC,1.14,640091215>0.2,1.1272222222222221
EPH,-1.05,640091215>0.2,-1.0480555555555555
CSK,1.05,640091215>0.2,0.8280555555555555
RYK,-1.01,640091215>0.2,-0.8230555555555555
FGFR,0.97,640091215>0.2,0.88
ACK,-0.69,640091215>0.2,-0.5922222222222222
PDGFR,-0.6,640091215>0.2,-0.4469444444444444
RET,-0.53,640091215>0.2,-0.38611111111111107
TRK,0.29,640091215>0.2,0.1597222222222222
EGFR,-0.25,640091215>0.2,0.009166666666666682
SRC,-0.12,640091215>0.2,-0.5294444444444444
FER,0.09,640091215>0.2,0.1847222222222222
SYK,-0.06,640091215>0.2,-0.20555555555555557
DDR,2.43,640091215>0.3,1.9466666666666668
ALK,2.05,640091215>0.3,1.5274999999999999
INSR,1.68,640091215>0.3,1.1391666666666667
ABL,1.6,640091215>0.3,1.21
JAK,-1.57,640091215>0.3,-1.462222222222222
SEV,1.47,640091215>0.3,1.4436111111111112
MET,1.42,640091215>0.3,0.7494444444444444
VEGFR,1.4,640091215>0.3,1.3138888888888889
FAK,-1.36,640091215>0.3,-1.627777777777778
FRK,1.23,640091215>0.3,0.7597222222222222
TEC,1.07,640091215>0.3,1.1272222222222221
AXL,-1.03,640091215>0.3,-0.7327777777777778
EPH,-1.01,640091215>0.3,-1.0480555555555555
RYK,-0.99,640091215>0.3,-0.8230555555555555
CSK,0.83,640091215>0.3,0.8280555555555555
FGFR,0.73,640091215>0.3,0.88
ACK,-0.69,640091215>0.3,-0.5922222222222222
PDGFR,-0.66,640091215>0.3,-0.4469444444444444
RET,-0.46,640091215>0.3,-0.38611111111111107
TRK,0.41,640091215>0.3,0.1597222222222222
EGFR,-0.33,640091215>0.3,0.009166666666666682
SRC,-0.18,640091215>0.3,-0.5294444444444444
FER,0.15,640091215>0.3,0.1847222222222222
SYK,-0.15,640091215>0.3,-0.20555555555555557
DDR,2.45,640091215>0.4,1.9466666666666668
VEGFR,1.76,640091215>0.4,1.3138888888888889
MET,1.74,640091215>0.4,0.7494444444444444
ALK,1.73,640091215>0.4,1.5274999999999999
SEV,1.57,640091215>0.4,1.4436111111111112
INSR,1.56,640091215>0.4,1.1391666666666667
ABL,1.33,640091215>0.4,1.21
JAK,-1.29,640091215>0.4,-1.462222222222222
FRK,1.28,640091215>0.4,0.7597222222222222
FAK,-1.04,640091215>0.4,-1.627777777777778
CSK,1,640091215>0.4,0.8280555555555555
RET,-0.97,640091215>0.4,-0.38611111111111107
RYK,-0.9,640091215>0.4,-0.8230555555555555
SRC,0.71,640091215>0.4,-0.5294444444444444
EPH,-0.68,640091215>0.4,-1.0480555555555555
TEC,0.61,640091215>0.4,1.1272222222222221
ACK,-0.61,640091215>0.4,-0.5922222222222222
AXL,-0.59,640091215>0.4,-0.7327777777777778
FGFR,0.44,640091215>0.4,0.88
PDGFR,-0.41,640091215>0.4,-0.4469444444444444
FER,0.28,640091215>0.4,0.1847222222222222
EGFR,-0.15,640091215>0.4,0.009166666666666682
TRK,0.08,640091215>0.4,0.1597222222222222
SYK,0.03,640091215>0.4,-0.20555555555555557
DDR,2.56,640091216>0.15,1.9466666666666668
TEC,1.92,640091216>0.15,1.1272222222222221
JAK,-1.9,640091216>0.15,-1.462222222222222
ALK,1.79,640091216>0.15,1.5274999999999999
FAK,-1.67,640091216>0.15,-1.627777777777778
VEGFR,1.49,640091216>0.15,1.3138888888888889
SEV,1.46,640091216>0.15,1.4436111111111112
FRK,1.3,640091216>0.15,0.7597222222222222
RYK,-0.97,640091216>0.15,-0.8230555555555555
EPH,-0.96,640091216>0.15,-1.0480555555555555
CSK,0.96,640091216>0.15,0.8280555555555555
AXL,-0.9,640091216>0.15,-0.7327777777777778
FGFR,0.84,640091216>0.15,0.88
PDGFR,-0.76,640091216>0.15,-0.4469444444444444
ABL,0.7,640091216>0.15,1.21
MET,0.69,640091216>0.15,0.7494444444444444
SRC,-0.64,640091216>0.15,-0.5294444444444444
ACK,-0.62,640091216>0.15,-0.5922222222222222
INSR,0.51,640091216>0.15,1.1391666666666667
EGFR,-0.44,640091216>0.15,0.009166666666666682
RET,-0.43,640091216>0.15,-0.38611111111111107
SYK,-0.28,640091216>0.15,-0.20555555555555557
FER,0.18,640091216>0.15,0.1847222222222222
TRK,-0.04,640091216>0.15,0.1597222222222222
DDR,2.71,640091216>0.2,1.9466666666666668
TEC,2.13,640091216>0.2,1.1272222222222221
JAK,-1.81,640091216>0.2,-1.462222222222222
VEGFR,1.66,640091216>0.2,1.3138888888888889
ALK,1.63,640091216>0.2,1.5274999999999999
FAK,-1.5,640091216>0.2,-1.627777777777778
SEV,1.47,640091216>0.2,1.4436111111111112
FRK,1.42,640091216>0.2,0.7597222222222222
AXL,-1.13,640091216>0.2,-0.7327777777777778
RYK,-0.92,640091216>0.2,-0.8230555555555555
SRC,-0.87,640091216>0.2,-0.5294444444444444
CSK,0.87,640091216>0.2,0.8280555555555555
MET,0.8,640091216>0.2,0.7494444444444444
EPH,-0.77,640091216>0.2,-1.0480555555555555
PDGFR,-0.68,640091216>0.2,-0.4469444444444444
ACK,-0.66,640091216>0.2,-0.5922222222222222
EGFR,-0.66,640091216>0.2,0.009166666666666682
ABL,0.54,640091216>0.2,1.21
RET,-0.35,640091216>0.2,-0.38611111111111107
FGFR,0.33,640091216>0.2,0.88
FER,0.25,640091216>0.2,0.1847222222222222
SYK,-0.2,640091216>0.2,-0.20555555555555557
INSR,-0.18,640091216>0.2,1.1391666666666667
TRK,0.04,640091216>0.2,0.1597222222222222
TEC,2.43,640091216>0.3,1.1272222222222221
DDR,2.22,640091216>0.3,1.9466666666666668
ALK,1.66,640091216>0.3,1.5274999999999999
SEV,1.63,640091216>0.3,1.4436111111111112
VEGFR,1.57,640091216>0.3,1.3138888888888889
JAK,-1.55,640091216>0.3,-1.462222222222222
FRK,1.53,640091216>0.3,0.7597222222222222
INSR,-1.22,640091216>0.3,1.1391666666666667
SRC,-1.16,640091216>0.3,-0.5294444444444444
FAK,-1.16,640091216>0.3,-1.627777777777778
EGFR,-1.15,640091216>0.3,0.009166666666666682
MET,1.09,640091216>0.3,0.7494444444444444
CSK,1.03,640091216>0.3,0.8280555555555555
AXL,-0.99,640091216>0.3,-0.7327777777777778
EPH,-0.92,640091216>0.3,-1.0480555555555555
RYK,-0.86,640091216>0.3,-0.8230555555555555
PDGFR,-0.81,640091216>0.3,-0.4469444444444444
ABL,0.71,640091216>0.3,1.21
ACK,-0.61,640091216>0.3,-0.5922222222222222
