Kinase,Z,method,AvgZ
FRAY,1.43,710317415>0.4,0.7977777777777778
RAF,1.38,710317415>0.4,1.0069444444444444
PKD,-1.2,710317415>0.4,-1.2138888888888888
CAMK2,-1.16,710317415>0.4,-1.073611111111111
PKA,-1.09,710317415>0.4,-0.7761111111111111
ATM,-1.04,710317415>0.4,-0.9952777777777777
COT,1,710317415>0.4,0.5588888888888889
NEK,-0.99,710317415>0.4,-0.9366666666666666
BARK2,-0.97,710317415>0.4,-0.8455555555555555
HAL,0.97,710317415>0.4,1.0833333333333333
STE11,-0.95,710317415>0.4,-0.8961111111111112
VRK1,0.91,710317415>0.4,0.9430555555555555
DAPK,0.86,710317415>0.4,1.0013888888888889
PKG,-0.79,710317415>0.4,-0.5141666666666667
AMPK,-0.78,710317415>0.4,-0.4583333333333333
NUAK,-0.77,710317415>0.4,-0.6947222222222222
NAK,-0.77,710317415>0.4,-0.6972222222222222
MAPKAPK,0.76,710317415>0.4,0.9133333333333333
TLK,-0.76,710317415>0.4,-0.6891666666666667
TTK,-0.74,710317415>0.4,-0.6944444444444444
GSK,0.71,710317415>0.4,0.5805555555555555
DYRK,0.7,710317415>0.4,0.5213888888888889
MST,0.68,710317415>0.4,0.7733333333333333
PAKA,0.67,710317415>0.4,0.5458333333333333
MTOR,0.65,710317415>0.4,0.2897222222222222
ATR,-0.65,710317415>0.4,-0.6194444444444445
PKCD,-0.63,710317415>0.4,-0.4691666666666667
MARK,0.61,710317415>0.4,0.6911111111111111
SGK,0.58,710317415>0.4,0.4463888888888889
KHS,-0.56,710317415>0.4,-0.48888888888888893
PRKDC,-0.55,710317415>0.4,-0.5036111111111111
CLK,-0.55,710317415>0.4,-0.4902777777777778
NIK,-0.54,710317415>0.4,-0.49277777777777776
MOS,-0.54,710317415>0.4,-0.4802777777777778
SLK,-0.54,710317415>0.4,-0.48305555555555557
TAO,-0.54,710317415>0.4,-0.49083333333333334
CAMKK,-0.53,710317415>0.4,-0.4897222222222222
STKR,-0.53,710317415>0.4,-0.4177777777777778
PASK,-0.52,710317415>0.4,-0.4836111111111111
BUD32,-0.52,710317415>0.4,-0.49166666666666664
GRK,-0.51,710317415>0.4,-0.3630555555555556
ULK,-0.51,710317415>0.4,-0.4886111111111111
P38,0.5,710317415>0.4,0.41055555555555556
PEK,-0.45,710317415>0.4,-0.1866666666666667
QIK,-0.45,710317415>0.4,-0.0077777777777777914
CAMK1,-0.45,710317415>0.4,-0.24694444444444447
AKT,0.42,710317415>0.4,0.3422222222222222
JNK,0.41,710317415>0.4,0.40722222222222226
RSK,-0.38,710317415>0.4,-0.029722222222222205
AUR,-0.37,710317415>0.4,-0.18888888888888886
PDHK,0.37,710317415>0.4,0.11249999999999999
PKCI,0.37,710317415>0.4,0.10611111111111114
LKB,0.35,710317415>0.4,0.3572222222222222
MELK,0.31,710317415>0.4,0.15611111111111112
CDK,-0.31,710317415>0.4,0.22888888888888892
PKCA,0.3,710317415>0.4,0.41027777777777774
DMPK,-0.18,710317415>0.4,-0.0202777777777778
NDR,-0.15,710317415>0.4,-0.006944444444444445
IRAK,-0.14,710317415>0.4,-0.16416666666666666
MSN,0.1,710317415>0.4,-0.3363888888888889
MLK,-0.05,710317415>0.4,-0.010000000000000035
PHK,-0.04,710317415>0.4,-0.16194444444444445
CHK1,-0,710317415>0.4,-0.059444444444444494
PKCH,3.65,710317419>0.15,3.023888888888889
PKN,2.75,710317419>0.15,2.2983333333333333
PAKB,2.65,710317419>0.15,2.4669444444444446
ERK,2.32,710317419>0.15,1.97
MLCK,2.2,710317419>0.15,2.065
PIM,1.97,710317419>0.15,1.580277777777778
RAD53,1.92,710317419>0.15,1.3758333333333332
BRSK,1.86,710317419>0.15,1.6822222222222223
NMO,-1.79,710317419>0.15,-1.696388888888889
PLK,-1.76,710317419>0.15,-1.6352777777777776
CK1,-1.68,710317419>0.15,-1.6444444444444444
STE7,-1.64,710317419>0.15,-1.7891666666666666
CK2,-1.53,710317419>0.15,-1.4219444444444445
IKK,-1.42,710317419>0.15,-1.3611111111111112
RIPK,-1.4,710317419>0.15,-1.3375
PKD,-1.34,710317419>0.15,-1.2138888888888888
PKA,-1.16,710317419>0.15,-0.7761111111111111
MAPKAPK,1.15,710317419>0.15,0.9133333333333333
CAMK2,-1.07,710317419>0.15,-1.073611111111111
ATM,-1.06,710317419>0.15,-0.9952777777777777
PDK1,1.06,710317419>0.15,0.9255555555555556
DAPK,1.06,710317419>0.15,1.0013888888888889
COT,1.04,710317419>0.15,0.5588888888888889
FRAY,1.03,710317419>0.15,0.7977777777777778
VRK1,1.02,710317419>0.15,0.9430555555555555
RAF,1.01,710317419>0.15,1.0069444444444444
HAL,1.01,710317419>0.15,1.0833333333333333
PKG,-0.97,710317419>0.15,-0.5141666666666667
BARK2,-0.92,710317419>0.15,-0.8455555555555555
MST,0.91,710317419>0.15,0.7733333333333333
NEK,-0.84,710317419>0.15,-0.9366666666666666
STE11,-0.84,710317419>0.15,-0.8961111111111112
P38,0.84,710317419>0.15,0.41055555555555556
MARK,0.75,710317419>0.15,0.6911111111111111
TLK,-0.75,710317419>0.15,-0.6891666666666667
NUAK,-0.74,710317419>0.15,-0.6947222222222222
PKCA,0.74,710317419>0.15,0.41027777777777774
NAK,-0.74,710317419>0.15,-0.6972222222222222
TTK,-0.73,710317419>0.15,-0.6944444444444444
DYRK,0.62,710317419>0.15,0.5213888888888889
AMPK,-0.58,710317419>0.15,-0.4583333333333333
PKCD,-0.57,710317419>0.15,-0.4691666666666667
ATR,-0.55,710317419>0.15,-0.6194444444444445
MELK,0.54,710317419>0.15,0.15611111111111112
KHS,-0.54,710317419>0.15,-0.48888888888888893
NIK,-0.53,710317419>0.15,-0.49277777777777776
ULK,-0.53,710317419>0.15,-0.4886111111111111
CLK,-0.53,710317419>0.15,-0.4902777777777778
BUD32,-0.52,710317419>0.15,-0.49166666666666664
LKB,0.52,710317419>0.15,0.3572222222222222
TAO,-0.52,710317419>0.15,-0.49083333333333334
WNK,-0.51,710317419>0.15,1.2741666666666667
SLK,-0.51,710317419>0.15,-0.48305555555555557
MOS,-0.51,710317419>0.15,-0.4802777777777778
CAMKK,-0.51,710317419>0.15,-0.4897222222222222
PASK,-0.5,710317419>0.15,-0.4836111111111111
PAKA,0.46,710317419>0.15,0.5458333333333333
STKR,-0.44,710317419>0.15,-0.4177777777777778
PRKDC,-0.43,710317419>0.15,-0.5036111111111111
GRK,-0.42,710317419>0.15,-0.3630555555555556
CDK,0.36,710317419>0.15,0.22888888888888892
MTOR,0.35,710317419>0.15,0.2897222222222222
JNK,0.34,710317419>0.15,0.40722222222222226
PEK,-0.32,710317419>0.15,-0.1866666666666667
GSK,0.32,710317419>0.15,0.5805555555555555
PDHK,0.3,710317419>0.15,0.11249999999999999
SGK,0.29,710317419>0.15,0.4463888888888889
CAMK1,-0.26,710317419>0.15,-0.24694444444444447
AKT,0.26,710317419>0.15,0.3422222222222222
PKCI,-0.26,710317419>0.15,0.10611111111111114
AUR,-0.24,710317419>0.15,-0.18888888888888886
MSN,0.19,710317419>0.15,-0.3363888888888889
CHK1,0.15,710317419>0.15,-0.059444444444444494
PHK,0.15,710317419>0.15,-0.16194444444444445
RSK,0.12,710317419>0.15,-0.029722222222222205
MLK,0.11,710317419>0.15,-0.010000000000000035
IRAK,0.05,710317419>0.15,-0.16416666666666666
NDR,-0.05,710317419>0.15,-0.006944444444444445
QIK,-0.04,710317419>0.15,-0.0077777777777777914
DMPK,0.02,710317419>0.15,-0.0202777777777778
PKCH,3.72,710317419>0.2,3.023888888888889
PKN,2.88,710317419>0.2,2.2983333333333333
PAKB,2.8,710317419>0.2,2.4669444444444446
MLCK,2.32,710317419>0.2,2.065
ERK,2.25,710317419>0.2,1.97
BRSK,1.99,710317419>0.2,1.6822222222222223
STE7,-1.79,710317419>0.2,-1.7891666666666666
RAD53,1.72,710317419>0.2,1.3758333333333332
NMO,-1.72,710317419>0.2,-1.696388888888889
PIM,1.62,710317419>0.2,1.580277777777778
CK1,-1.51,710317419>0.2,-1.6444444444444444
CK2,-1.44,710317419>0.2,-1.4219444444444445
PLK,-1.41,710317419>0.2,-1.6352777777777776
RIPK,-1.27,710317419>0.2,-1.3375
DAPK,1.22,710317419>0.2,1.0013888888888889
PKD,-1.15,710317419>0.2,-1.2138888888888888
MST,1.14,710317419>0.2,0.7733333333333333
VRK1,1.13,710317419>0.2,0.9430555555555555
IKK,-1.09,710317419>0.2,-1.3611111111111112
PDK1,1.09,710317419>0.2,0.9255555555555556
HAL,1.07,710317419>0.2,1.0833333333333333
MSN,-1.01,710317419>0.2,-0.3363888888888889
ATM,-1.01,710317419>0.2,-0.9952777777777777
DYRK,0.98,710317419>0.2,0.5213888888888889
CAMK2,-0.91,710317419>0.2,-1.073611111111111
BARK2,-0.88,710317419>0.2,-0.8455555555555555
MARK,0.88,710317419>0.2,0.6911111111111111
PKA,-0.81,710317419>0.2,-0.7761111111111111
STE11,-0.81,710317419>0.2,-0.8961111111111112
MELK,0.76,710317419>0.2,0.15611111111111112
DMPK,0.74,710317419>0.2,-0.0202777777777778
P38,0.74,710317419>0.2,0.41055555555555556
PAKA,0.73,710317419>0.2,0.5458333333333333
LKB,0.72,710317419>0.2,0.3572222222222222
TLK,-0.71,710317419>0.2,-0.6891666666666667
NUAK,-0.71,710317419>0.2,-0.6947222222222222
RAF,0.7,710317419>0.2,1.0069444444444444
NAK,-0.7,710317419>0.2,-0.6972222222222222
TTK,-0.69,710317419>0.2,-0.6944444444444444
NEK,-0.68,710317419>0.2,-0.9366666666666666
PKG,-0.65,710317419>0.2,-0.5141666666666667
JNK,0.65,710317419>0.2,0.40722222222222226
FRAY,0.64,710317419>0.2,0.7977777777777778
MAPKAPK,0.6,710317419>0.2,0.9133333333333333
PKCA,0.58,710317419>0.2,0.41027777777777774
CDK,0.54,710317419>0.2,0.22888888888888892
WNK,-0.52,710317419>0.2,1.2741666666666667
GSK,0.51,710317419>0.2,0.5805555555555555
CAMKK,-0.51,710317419>0.2,-0.4897222222222222
ULK,-0.51,710317419>0.2,-0.4886111111111111
CLK,-0.5,710317419>0.2,-0.4902777777777778
SLK,-0.5,710317419>0.2,-0.48305555555555557
TAO,-0.5,710317419>0.2,-0.49083333333333334
MOS,-0.5,710317419>0.2,-0.4802777777777778
NIK,-0.49,710317419>0.2,-0.49277777777777776
BUD32,-0.49,710317419>0.2,-0.49166666666666664
PASK,-0.48,710317419>0.2,-0.4836111111111111
KHS,-0.48,710317419>0.2,-0.48888888888888893
AMPK,-0.43,710317419>0.2,-0.4583333333333333
ATR,-0.4,710317419>0.2,-0.6194444444444445
PKCD,-0.39,710317419>0.2,-0.4691666666666667
STKR,-0.37,710317419>0.2,-0.4177777777777778
CHK1,0.3,710317419>0.2,-0.059444444444444494
MLK,0.3,710317419>0.2,-0.010000000000000035
PRKDC,-0.29,710317419>0.2,-0.5036111111111111
GRK,-0.28,710317419>0.2,-0.3630555555555556
PDHK,0.26,710317419>0.2,0.11249999999999999
RSK,-0.18,710317419>0.2,-0.029722222222222205
PKCI,-0.18,710317419>0.2,0.10611111111111114
IRAK,0.18,710317419>0.2,-0.16416666666666666
AUR,-0.1,710317419>0.2,-0.18888888888888886
PHK,-0.08,710317419>0.2,-0.16194444444444445
PEK,-0.08,710317419>0.2,-0.1866666666666667
CAMK1,-0.05,710317419>0.2,-0.24694444444444447
SGK,-0.05,710317419>0.2,0.4463888888888889
MTOR,0.03,710317419>0.2,0.2897222222222222
QIK,-0.02,710317419>0.2,-0.0077777777777777914
AKT,0.02,710317419>0.2,0.3422222222222222
COT,0.02,710317419>0.2,0.5588888888888889
NDR,0.01,710317419>0.2,-0.006944444444444445
PKN,3.53,710317419>0.3,2.2983333333333333
RAD53,2.6,710317419>0.3,1.3758333333333332
BRSK,2.49,710317419>0.3,1.6822222222222223
PKCH,2.24,710317419>0.3,3.023888888888889
ERK,1.98,710317419>0.3,1.97
VRK1,1.77,710317419>0.3,0.9430555555555555
MLCK,1.77,710317419>0.3,2.065
DMPK,1.74,710317419>0.3,-0.0202777777777778
PIM,1.69,710317419>0.3,1.580277777777778
STE7,-1.51,710317419>0.3,-1.7891666666666666
PAKB,1.5,710317419>0.3,2.4669444444444446
HAL,1.45,710317419>0.3,1.0833333333333333
NMO,-1.36,710317419>0.3,-1.696388888888889
CAMK1,-1.27,710317419>0.3,-0.24694444444444447
STE11,-1.27,710317419>0.3,-0.8961111111111112
MAPKAPK,1.24,710317419>0.3,0.9133333333333333
QIK,1.2,710317419>0.3,-0.0077777777777777914
CK2,-1.16,710317419>0.3,-1.4219444444444445
PLK,-1.15,710317419>0.3,-1.6352777777777776
CHK1,1.07,710317419>0.3,-0.059444444444444494
MST,1.01,710317419>0.3,0.7733333333333333
CAMK2,-1.01,710317419>0.3,-1.073611111111111
PKD,-0.97,710317419>0.3,-1.2138888888888888
NDR,-0.89,710317419>0.3,-0.006944444444444445
COT,-0.89,710317419>0.3,0.5588888888888889
AMPK,-0.83,710317419>0.3,-0.4583333333333333
CK1,-0.82,710317419>0.3,-1.6444444444444444
GSK,0.81,710317419>0.3,0.5805555555555555
JNK,0.8,710317419>0.3,0.40722222222222226
ATM,-0.8,710317419>0.3,-0.9952777777777777
MSN,-0.8,710317419>0.3,-0.3363888888888889
MELK,0.74,710317419>0.3,0.15611111111111112
IRAK,-0.72,710317419>0.3,-0.16416666666666666
BARK2,-0.71,710317419>0.3,-0.8455555555555555
RIPK,-0.61,710317419>0.3,-1.3375
NUAK,-0.58,710317419>0.3,-0.6947222222222222
NAK,-0.58,710317419>0.3,-0.6972222222222222
NEK,-0.57,710317419>0.3,-0.9366666666666666
TTK,-0.55,710317419>0.3,-0.6944444444444444
PKA,-0.54,710317419>0.3,-0.7761111111111111
TLK,-0.54,710317419>0.3,-0.6891666666666667
PKCI,0.52,710317419>0.3,0.10611111111111114
DAPK,0.5,710317419>0.3,1.0013888888888889
PHK,0.5,710317419>0.3,-0.16194444444444445
RAF,0.48,710317419>0.3,1.0069444444444444
LKB,0.47,710317419>0.3,0.3572222222222222
FRAY,-0.47,710317419>0.3,0.7977777777777778
AUR,0.44,710317419>0.3,-0.18888888888888886
NIK,-0.41,710317419>0.3,-0.49277777777777776
BUD32,-0.41,710317419>0.3,-0.49166666666666664
TAO,-0.41,710317419>0.3,-0.49083333333333334
ULK,-0.4,710317419>0.3,-0.4886111111111111
KHS,-0.4,710317419>0.3,-0.48888888888888893
MTOR,0.4,710317419>0.3,0.2897222222222222
SLK,-0.4,710317419>0.3,-0.48305555555555557
CLK,-0.4,710317419>0.3,-0.4902777777777778
PASK,-0.4,710317419>0.3,-0.4836111111111111
WNK,-0.39,710317419>0.3,1.2741666666666667
CAMKK,-0.39,710317419>0.3,-0.4897222222222222
MOS,-0.39,710317419>0.3,-0.4802777777777778
DYRK,0.38,710317419>0.3,0.5213888888888889
GRK,0.38,710317419>0.3,-0.3630555555555556
SGK,-0.31,710317419>0.3,0.4463888888888889
PAKA,0.3,710317419>0.3,0.5458333333333333
PRKDC,0.3,710317419>0.3,-0.5036111111111111
MLK,-0.29,710317419>0.3,-0.010000000000000035
CDK,0.27,710317419>0.3,0.22888888888888892
PKG,0.25,710317419>0.3,-0.5141666666666667
PDK1,-0.24,710317419>0.3,0.9255555555555556
MARK,0.21,710317419>0.3,0.6911111111111111
PKCA,-0.21,710317419>0.3,0.41027777777777774
ATR,0.19,710317419>0.3,-0.6194444444444445
AKT,-0.18,710317419>0.3,0.3422222222222222
PKCD,0.17,710317419>0.3,-0.4691666666666667
PDHK,-0.16,710317419>0.3,0.11249999999999999
RSK,-0.11,710317419>0.3,-0.029722222222222205
IKK,0.09,710317419>0.3,-1.3611111111111112
PEK,-0.07,710317419>0.3,-0.1866666666666667
STKR,0.06,710317419>0.3,-0.4177777777777778
P38,0.01,710317419>0.3,0.41055555555555556
BRSK,2.61,710317419>0.4,1.6822222222222223
MLCK,2.14,710317419>0.4,2.065
VRK1,2.06,710317419>0.4,0.9430555555555555
PKCH,1.89,710317419>0.4,3.023888888888889
HAL,1.77,710317419>0.4,1.0833333333333333
ERK,1.76,710317419>0.4,1.97
PKN,1.61,710317419>0.4,2.2983333333333333
MST,1.54,710317419>0.4,0.7733333333333333
PIM,1.51,710317419>0.4,1.580277777777778
RAD53,1.47,710317419>0.4,1.3758333333333332
JNK,1.43,710317419>0.4,0.40722222222222226
DMPK,1.38,710317419>0.4,-0.0202777777777778
MAPKAPK,1.33,710317419>0.4,0.9133333333333333
NMO,-1.23,710317419>0.4,-1.696388888888889
STE11,-1.19,710317419>0.4,-0.8961111111111112
GSK,1.16,710317419>0.4,0.5805555555555555
PKD,-1.07,710317419>0.4,-1.2138888888888888
CK2,-1.05,710317419>0.4,-1.4219444444444445
QIK,1.03,710317419>0.4,-0.0077777777777777914
CAMK1,-1.02,710317419>0.4,-0.24694444444444447
CDK,0.96,710317419>0.4,0.22888888888888892
STE7,-0.96,710317419>0.4,-1.7891666666666666
DAPK,0.89,710317419>0.4,1.0013888888888889
COT,-0.8,710317419>0.4,0.5588888888888889
AUR,0.8,710317419>0.4,-0.18888888888888886
NDR,-0.79,710317419>0.4,-0.006944444444444445
CAMK2,-0.77,710317419>0.4,-1.073611111111111
IKK,0.77,710317419>0.4,-1.3611111111111112
LKB,0.74,710317419>0.4,0.3572222222222222
ATM,-0.72,710317419>0.4,-0.9952777777777777
MSN,-0.71,710317419>0.4,-0.3363888888888889
PLK,-0.69,710317419>0.4,-1.6352777777777776
GRK,0.64,710317419>0.4,-0.3630555555555556
SGK,-0.63,710317419>0.4,0.4463888888888889
P38,0.63,710317419>0.4,0.41055555555555556
PKCA,-0.62,710317419>0.4,0.41027777777777774
BARK2,-0.61,710317419>0.4,-0.8455555555555555
PHK,0.58,710317419>0.4,-0.16194444444444445
RAF,-0.56,710317419>0.4,1.0069444444444444
DYRK,0.56,710317419>0.4,0.5213888888888889
PAKB,-0.52,710317419>0.4,2.4669444444444446
TTK,-0.52,710317419>0.4,-0.6944444444444444
TLK,-0.51,710317419>0.4,-0.6891666666666667
NAK,-0.5,710317419>0.4,-0.6972222222222222
AMPK,-0.5,710317419>0.4,-0.4583333333333333
IRAK,-0.5,710317419>0.4,-0.16416666666666666
NUAK,-0.5,710317419>0.4,-0.6947222222222222
MELK,0.49,710317419>0.4,0.15611111111111112
CHK1,0.49,710317419>0.4,-0.059444444444444494
PKA,-0.48,710317419>0.4,-0.7761111111111111
PKCD,0.48,710317419>0.4,-0.4691666666666667
PAKA,-0.47,710317419>0.4,0.5458333333333333
ATR,-0.43,710317419>0.4,-0.6194444444444445
MARK,0.42,710317419>0.4,0.6911111111111111
CK1,-0.39,710317419>0.4,-1.6444444444444444
WNK,-0.36,710317419>0.4,1.2741666666666667
SLK,-0.36,710317419>0.4,-0.48305555555555557
TAO,-0.36,710317419>0.4,-0.49083333333333334
CAMKK,-0.36,710317419>0.4,-0.4897222222222222
BUD32,-0.35,710317419>0.4,-0.49166666666666664
ULK,-0.35,710317419>0.4,-0.4886111111111111
KHS,-0.35,710317419>0.4,-0.48888888888888893
NIK,-0.34,710317419>0.4,-0.49277777777777776
PRKDC,-0.34,710317419>0.4,-0.5036111111111111
MOS,-0.34,710317419>0.4,-0.4802777777777778
PASK,-0.34,710317419>0.4,-0.4836111111111111
CLK,-0.32,710317419>0.4,-0.4902777777777778
NEK,-0.31,710317419>0.4,-0.9366666666666666
AKT,-0.31,710317419>0.4,0.3422222222222222
PKG,0.29,710317419>0.4,-0.5141666666666667
STKR,0.26,710317419>0.4,-0.4177777777777778
PKCI,-0.24,710317419>0.4,0.10611111111111114
RSK,-0.24,710317419>0.4,-0.029722222222222205
FRAY,-0.22,710317419>0.4,0.7977777777777778
RIPK,-0.18,710317419>0.4,-1.3375
MTOR,0.15,710317419>0.4,0.2897222222222222
PDK1,-0.09,710317419>0.4,0.9255555555555556
MLK,-0.05,710317419>0.4,-0.010000000000000035
PEK,0.04,710317419>0.4,-0.1866666666666667
PDHK,-0.01,710317419>0.4,0.11249999999999999
PKCH,3,710317420>0.15,3.023888888888889
PKN,2.75,710317420>0.15,2.2983333333333333
ERK,2.74,710317420>0.15,1.97
PAKB,2.65,710317420>0.15,2.4669444444444446
MLCK,2.2,710317420>0.15,2.065
STE7,-2.07,710317420>0.15,-1.7891666666666666
WNK,1.95,710317420>0.15,1.2741666666666667
BRSK,1.86,710317420>0.15,1.6822222222222223
NMO,-1.79,710317420>0.15,-1.696388888888889
PLK,-1.76,710317420>0.15,-1.6352777777777776
CK1,-1.68,710317420>0.15,-1.6444444444444444
PIM,1.57,710317420>0.15,1.580277777777778
CK2,-1.53,710317420>0.15,-1.4219444444444445
RAD53,1.44,710317420>0.15,1.3758333333333332
IKK,-1.42,710317420>0.15,-1.3611111111111112
RIPK,-1.4,710317420>0.15,-1.3375
PKD,-1.34,710317420>0.15,-1.2138888888888888
PKA,-1.16,710317420>0.15,-0.7761111111111111
CAMK2,-1.07,710317420>0.15,-1.073611111111111
ATM,-1.06,710317420>0.15,-0.9952777777777777
PDK1,1.06,710317420>0.15,0.9255555555555556
DAPK,1.06,710317420>0.15,1.0013888888888889
MSN,-1.05,710317420>0.15,-0.3363888888888889
DYRK,1.04,710317420>0.15,0.5213888888888889
VRK1,1.02,710317420>0.15,0.9430555555555555
RAF,1.01,710317420>0.15,1.0069444444444444
HAL,1.01,710317420>0.15,1.0833333333333333
PKG,-0.97,710317420>0.15,-0.5141666666666667
BARK2,-0.92,710317420>0.15,-0.8455555555555555
MST,0.91,710317420>0.15,0.7733333333333333
GSK,0.89,710317420>0.15,0.5805555555555555
NEK,-0.84,710317420>0.15,-0.9366666666666666
STE11,-0.84,710317420>0.15,-0.8961111111111112
P38,0.84,710317420>0.15,0.41055555555555556
CDK,0.81,710317420>0.15,0.22888888888888892
JNK,0.78,710317420>0.15,0.40722222222222226
MARK,0.75,710317420>0.15,0.6911111111111111
TLK,-0.75,710317420>0.15,-0.6891666666666667
NUAK,-0.74,710317420>0.15,-0.6947222222222222
NAK,-0.74,710317420>0.15,-0.6972222222222222
TTK,-0.73,710317420>0.15,-0.6944444444444444
MAPKAPK,0.71,710317420>0.15,0.9133333333333333
AMPK,-0.58,710317420>0.15,-0.4583333333333333
PKCD,-0.57,710317420>0.15,-0.4691666666666667
ATR,-0.55,710317420>0.15,-0.6194444444444445
MELK,0.54,710317420>0.15,0.15611111111111112
KHS,-0.54,710317420>0.15,-0.48888888888888893
NIK,-0.53,710317420>0.15,-0.49277777777777776
ULK,-0.53,710317420>0.15,-0.4886111111111111
CLK,-0.53,710317420>0.15,-0.4902777777777778
BUD32,-0.52,710317420>0.15,-0.49166666666666664
LKB,0.52,710317420>0.15,0.3572222222222222
TAO,-0.52,710317420>0.15,-0.49083333333333334
SLK,-0.51,710317420>0.15,-0.48305555555555557
MOS,-0.51,710317420>0.15,-0.4802777777777778
MLK,-0.51,710317420>0.15,-0.010000000000000035
CAMKK,-0.51,710317420>0.15,-0.4897222222222222
PASK,-0.5,710317420>0.15,-0.4836111111111111
PAKA,0.46,710317420>0.15,0.5458333333333333
FRAY,0.44,710317420>0.15,0.7977777777777778
STKR,-0.44,710317420>0.15,-0.4177777777777778
PRKDC,-0.43,710317420>0.15,-0.5036111111111111
GRK,-0.42,710317420>0.15,-0.3630555555555556
MTOR,0.35,710317420>0.15,0.2897222222222222
PEK,-0.32,710317420>0.15,-0.1866666666666667
RSK,-0.3,710317420>0.15,-0.029722222222222205
SGK,0.29,710317420>0.15,0.4463888888888889
PHK,-0.29,710317420>0.15,-0.16194444444444445
CAMK1,-0.26,710317420>0.15,-0.24694444444444447
AKT,0.26,710317420>0.15,0.3422222222222222
PKCI,-0.26,710317420>0.15,0.10611111111111114
AUR,-0.24,710317420>0.15,-0.18888888888888886
PKCA,0.15,710317420>0.15,0.41027777777777774
CHK1,0.15,710317420>0.15,-0.059444444444444494
PDHK,-0.11,710317420>0.15,0.11249999999999999
COT,-0.07,710317420>0.15,0.5588888888888889
IRAK,0.05,710317420>0.15,-0.16416666666666666
NDR,-0.05,710317420>0.15,-0.006944444444444445
QIK,-0.04,710317420>0.15,-0.0077777777777777914
DMPK,0.02,710317420>0.15,-0.0202777777777778
PKN,2.97,710317420>0.2,2.2983333333333333
PAKB,2.95,710317420>0.2,2.4669444444444446
PKCH,2.77,710317420>0.2,3.023888888888889
BRSK,2.31,710317420>0.2,1.6822222222222223
ERK,2.26,710317420>0.2,1.97
STE7,-1.98,710317420>0.2,-1.7891666666666666
CK1,-1.76,710317420>0.2,-1.6444444444444444
NEK,-1.73,710317420>0.2,-0.9366666666666666
NMO,-1.67,710317420>0.2,-1.696388888888889
PIM,1.67,710317420>0.2,1.580277777777778
PLK,-1.6,710317420>0.2,-1.6352777777777776
STE11,-1.52,710317420>0.2,-0.8961111111111112
RAF,1.5,710317420>0.2,1.0069444444444444
RAD53,1.44,710317420>0.2,1.3758333333333332
CAMK2,-1.42,710317420>0.2,-1.073611111111111
CK2,-1.39,710317420>0.2,-1.4219444444444445
VRK1,1.24,710317420>0.2,0.9430555555555555
HAL,1.21,710317420>0.2,1.0833333333333333
MLCK,1.19,710317420>0.2,2.065
ATM,-1,710317420>0.2,-0.9952777777777777
MARK,0.97,710317420>0.2,0.6911111111111111
RIPK,-0.96,710317420>0.2,-1.3375
DAPK,0.95,710317420>0.2,1.0013888888888889
MSN,-0.93,710317420>0.2,-0.3363888888888889
MAPKAPK,0.9,710317420>0.2,0.9133333333333333
PKD,-0.9,710317420>0.2,-1.2138888888888888
PEK,-0.9,710317420>0.2,-0.1866666666666667
QIK,0.83,710317420>0.2,-0.0077777777777777914
BARK2,-0.8,710317420>0.2,-0.8455555555555555
AKT,0.8,710317420>0.2,0.3422222222222222
IKK,-0.76,710317420>0.2,-1.3611111111111112
CDK,0.73,710317420>0.2,0.22888888888888892
GSK,0.72,710317420>0.2,0.5805555555555555
NUAK,-0.7,710317420>0.2,-0.6947222222222222
TTK,-0.68,710317420>0.2,-0.6944444444444444
SGK,0.67,710317420>0.2,0.4463888888888889
TLK,-0.66,710317420>0.2,-0.6891666666666667
PDHK,-0.66,710317420>0.2,0.11249999999999999
NAK,-0.66,710317420>0.2,-0.6972222222222222
RSK,-0.55,710317420>0.2,-0.029722222222222205
CAMK1,-0.52,710317420>0.2,-0.24694444444444447
PAKA,0.5,710317420>0.2,0.5458333333333333
MOS,-0.49,710317420>0.2,-0.4802777777777778
JNK,0.49,710317420>0.2,0.40722222222222226
TAO,-0.49,710317420>0.2,-0.49083333333333334
WNK,-0.48,710317420>0.2,1.2741666666666667
KHS,-0.48,710317420>0.2,-0.48888888888888893
NIK,-0.48,710317420>0.2,-0.49277777777777776
BUD32,-0.48,710317420>0.2,-0.49166666666666664
DMPK,0.48,710317420>0.2,-0.0202777777777778
PASK,-0.47,710317420>0.2,-0.4836111111111111
CLK,-0.47,710317420>0.2,-0.4902777777777778
ULK,-0.46,710317420>0.2,-0.4886111111111111
SLK,-0.46,710317420>0.2,-0.48305555555555557
MELK,0.46,710317420>0.2,0.15611111111111112
CAMKK,-0.46,710317420>0.2,-0.4897222222222222
DYRK,0.45,710317420>0.2,0.5213888888888889
PKA,-0.44,710317420>0.2,-0.7761111111111111
IRAK,-0.42,710317420>0.2,-0.16416666666666666
PKG,-0.41,710317420>0.2,-0.5141666666666667
FRAY,-0.39,710317420>0.2,0.7977777777777778
ATR,-0.31,710317420>0.2,-0.6194444444444445
STKR,-0.3,710317420>0.2,-0.4177777777777778
CHK1,-0.29,710317420>0.2,-0.059444444444444494
PKCD,-0.29,710317420>0.2,-0.4691666666666667
AMPK,-0.27,710317420>0.2,-0.4583333333333333
