Kinase,Z,method,AvgZ
ATM,-1.43,710317218>0.2,-1.5241666666666667
KHS,1.42,710317218>0.2,1.3933333333333333
WNK,1.39,710317218>0.2,1.1558333333333333
TAO,1.36,710317218>0.2,1.3658333333333332
BARK2,-1.25,710317218>0.2,-1.3125
MLCK,1.2,710317218>0.2,0.9916666666666667
PHK,-1.19,710317218>0.2,-0.8466666666666667
AUR,-1.18,710317218>0.2,-0.02083333333333336
DYRK,-1.18,710317218>0.2,-1.1841666666666666
MLK,-1.16,710317218>0.2,-0.8358333333333333
RAD53,1.14,710317218>0.2,1.3316666666666666
NAK,-1.05,710317218>0.2,-1.0725
TLK,-1.03,710317218>0.2,-1.0625
TTK,-1.03,710317218>0.2,-1.0708333333333333
NUAK,-1.02,710317218>0.2,-1.0758333333333334
PKG,0.96,710317218>0.2,0.44916666666666666
ATR,-0.87,710317218>0.2,-0.7966666666666666
MAPKAPK,0.86,710317218>0.2,1.2025
SLK,-0.74,710317218>0.2,-0.7658333333333334
CLK,-0.73,710317218>0.2,-0.745
CAMKK,-0.72,710317218>0.2,-0.7383333333333334
ULK,-0.72,710317218>0.2,-0.75
PASK,-0.72,710317218>0.2,-0.7533333333333333
MOS,-0.71,710317218>0.2,-0.7608333333333334
ERK,0.71,710317218>0.2,0.5108333333333334
BRSK,-0.7,710317218>0.2,0.7891666666666666
PAKA,0.7,710317218>0.2,0.4608333333333333
BUD32,-0.7,710317218>0.2,-0.7525
NIK,-0.69,710317218>0.2,-0.7466666666666667
NDR,-0.68,710317218>0.2,-0.7333333333333334
COT,-0.67,710317218>0.2,-0.43
PIM,0.66,710317218>0.2,1.195
MELK,0.64,710317218>0.2,0.6058333333333333
RSK,0.62,710317218>0.2,0.6941666666666667
CAMK1,-0.55,710317218>0.2,0.023333333333333303
PDK1,0.53,710317218>0.2,0.32
PKCI,-0.52,710317218>0.2,-0.6675
STKR,0.52,710317218>0.2,0.2725
IRAK,-0.47,710317218>0.2,-0.5991666666666667
LKB,-0.47,710317218>0.2,-0.9408333333333334
HAL,0.46,710317218>0.2,0.29833333333333334
PKCA,0.44,710317218>0.2,0.8733333333333333
CAMK2,-0.43,710317218>0.2,-0.9475
DAPK,0.41,710317218>0.2,0.29083333333333333
FRAY,-0.4,710317218>0.2,0.21916666666666665
QIK,-0.4,710317218>0.2,-0.11083333333333333
RIPK,-0.39,710317218>0.2,-0.6258333333333334
MSN,-0.39,710317218>0.2,-0.09666666666666665
CK1,-0.39,710317218>0.2,-0.6416666666666667
RAF,0.38,710317218>0.2,0.35250000000000004
AMPK,0.37,710317218>0.2,0.8616666666666667
PEK,0.36,710317218>0.2,-0.07083333333333333
PDHK,0.34,710317218>0.2,0.6408333333333334
CHK1,-0.29,710317218>0.2,0.2625
IKK,-0.29,710317218>0.2,-0.47250000000000003
VRK1,0.28,710317218>0.2,0.5491666666666667
PKD,-0.27,710317218>0.2,-0.585
MTOR,-0.24,710317218>0.2,-0.5925
JNK,0.22,710317218>0.2,0.14
MST,0.21,710317218>0.2,0.19333333333333333
P38,0.12,710317218>0.2,0.24916666666666668
MARK,-0.08,710317218>0.2,0.5375
NEK,-0.07,710317218>0.2,0.18999999999999997
GSK,-0.07,710317218>0.2,-0.6891666666666667
CDK,-0.05,710317218>0.2,-0.7741666666666667
GRK,-0.02,710317218>0.2,-0.3466666666666667
SGK,2.81,710317218>0.3,1.635
AKT,2.62,710317218>0.3,2.165
PKA,2.36,710317218>0.3,0.9325
NMO,-2.02,710317218>0.3,-2.5858333333333334
MAPKAPK,2.01,710317218>0.3,1.2025
PRKDC,-1.99,710317218>0.3,-1.7433333333333334
DMPK,1.91,710317218>0.3,1.5533333333333332
MLCK,1.86,710317218>0.3,0.9916666666666667
TAO,1.78,710317218>0.3,1.3658333333333332
PIM,1.76,710317218>0.3,1.195
WNK,1.72,710317218>0.3,1.1558333333333333
KHS,1.7,710317218>0.3,1.3933333333333333
CK2,-1.64,710317218>0.3,-1.2575
AMPK,1.61,710317218>0.3,0.8616666666666667
PKG,1.59,710317218>0.3,0.44916666666666666
PKCD,-1.5,710317218>0.3,-1.2841666666666667
PLK,-1.43,710317218>0.3,-1.8725
DYRK,-1.38,710317218>0.3,-1.1841666666666666
RAD53,1.28,710317218>0.3,1.3316666666666666
VRK1,-1.28,710317218>0.3,0.5491666666666667
PKCH,1.25,710317218>0.3,2.404166666666667
AUR,-1.24,710317218>0.3,-0.02083333333333336
ATM,-1.16,710317218>0.3,-1.5241666666666667
STE11,-1.11,710317218>0.3,-1.255
DAPK,1.08,710317218>0.3,0.29083333333333333
STE7,-1.06,710317218>0.3,-1.4216666666666666
PDHK,1.02,710317218>0.3,0.6408333333333334
BARK2,-0.98,710317218>0.3,-1.3125
RSK,0.94,710317218>0.3,0.6941666666666667
PAKA,0.86,710317218>0.3,0.4608333333333333
PAKB,0.85,710317218>0.3,1.525
MLK,-0.84,710317218>0.3,-0.8358333333333333
HAL,0.83,710317218>0.3,0.29833333333333334
PKN,0.83,710317218>0.3,1.3758333333333332
NAK,-0.82,710317218>0.3,-1.0725
TTK,-0.81,710317218>0.3,-1.0708333333333333
TLK,-0.8,710317218>0.3,-1.0625
ATR,-0.8,710317218>0.3,-0.7966666666666666
NUAK,-0.8,710317218>0.3,-1.0758333333333334
CAMK2,-0.74,710317218>0.3,-0.9475
GSK,-0.62,710317218>0.3,-0.6891666666666667
MTOR,-0.6,710317218>0.3,-0.5925
BRSK,-0.58,710317218>0.3,0.7891666666666666
ULK,-0.58,710317218>0.3,-0.75
NIK,-0.58,710317218>0.3,-0.7466666666666667
PDK1,0.58,710317218>0.3,0.32
PKCA,0.57,710317218>0.3,0.8733333333333333
RAF,0.57,710317218>0.3,0.35250000000000004
MOS,-0.57,710317218>0.3,-0.7608333333333334
BUD32,-0.57,710317218>0.3,-0.7525
SLK,-0.57,710317218>0.3,-0.7658333333333334
PASK,-0.55,710317218>0.3,-0.7533333333333333
CLK,-0.54,710317218>0.3,-0.745
CAMKK,-0.54,710317218>0.3,-0.7383333333333334
PKCI,-0.54,710317218>0.3,-0.6675
LKB,-0.52,710317218>0.3,-0.9408333333333334
MELK,0.49,710317218>0.3,0.6058333333333333
MARK,0.48,710317218>0.3,0.5375
CAMK1,0.47,710317218>0.3,0.023333333333333303
JNK,0.47,710317218>0.3,0.14
PEK,-0.45,710317218>0.3,-0.07083333333333333
MST,0.38,710317218>0.3,0.19333333333333333
CK1,0.35,710317218>0.3,-0.6416666666666667
IRAK,-0.33,710317218>0.3,-0.5991666666666667
COT,-0.27,710317218>0.3,-0.43
QIK,-0.26,710317218>0.3,-0.11083333333333333
STKR,0.26,710317218>0.3,0.2725
NDR,-0.25,710317218>0.3,-0.7333333333333334
RIPK,-0.2,710317218>0.3,-0.6258333333333334
IKK,-0.15,710317218>0.3,-0.47250000000000003
NEK,-0.13,710317218>0.3,0.18999999999999997
ERK,0.13,710317218>0.3,0.5108333333333334
PKD,0.12,710317218>0.3,-0.585
CHK1,-0.11,710317218>0.3,0.2625
PHK,-0.07,710317218>0.3,-0.8466666666666667
CDK,0.05,710317218>0.3,-0.7741666666666667
P38,0.02,710317218>0.3,0.24916666666666668
MSN,-0.02,710317218>0.3,-0.09666666666666665
FRAY,0.02,710317218>0.3,0.21916666666666665
GRK,0.01,710317218>0.3,-0.3466666666666667
SGK,2.77,710317218>0.4,1.635
AMPK,2.47,710317218>0.4,0.8616666666666667
MAPKAPK,2.39,710317218>0.4,1.2025
KHS,2.38,710317218>0.4,1.3933333333333333
AKT,2.27,710317218>0.4,2.165
TAO,2.19,710317218>0.4,1.3658333333333332
PKCH,1.73,710317218>0.4,2.404166666666667
CAMK1,1.71,710317218>0.4,0.023333333333333303
PLK,-1.7,710317218>0.4,-1.8725
ATR,-1.7,710317218>0.4,-0.7966666666666666
PRKDC,-1.61,710317218>0.4,-1.7433333333333334
AUR,-1.55,710317218>0.4,-0.02083333333333336
NMO,-1.54,710317218>0.4,-2.5858333333333334
PKCI,-1.51,710317218>0.4,-0.6675
PKA,1.4,710317218>0.4,0.9325
DAPK,1.31,710317218>0.4,0.29083333333333333
CDK,1.31,710317218>0.4,-0.7741666666666667
CK2,-1.27,710317218>0.4,-1.2575
PAKB,1.26,710317218>0.4,1.525
CK1,1.21,710317218>0.4,-0.6416666666666667
DMPK,1.15,710317218>0.4,1.5533333333333332
MARK,1.14,710317218>0.4,0.5375
RSK,1.12,710317218>0.4,0.6941666666666667
RIPK,-1.11,710317218>0.4,-0.6258333333333334
PIM,1.1,710317218>0.4,1.195
STE7,-1.04,710317218>0.4,-1.4216666666666666
VRK1,-0.99,710317218>0.4,0.5491666666666667
STKR,0.94,710317218>0.4,0.2725
RAD53,0.89,710317218>0.4,1.3316666666666666
PDHK,0.88,710317218>0.4,0.6408333333333334
GSK,-0.88,710317218>0.4,-0.6891666666666667
ATM,-0.87,710317218>0.4,-1.5241666666666667
PKCD,-0.86,710317218>0.4,-1.2841666666666667
MELK,0.83,710317218>0.4,0.6058333333333333
FRAY,-0.81,710317218>0.4,0.21916666666666665
PKCA,0.81,710317218>0.4,0.8733333333333333
BARK2,-0.76,710317218>0.4,-1.3125
CHK1,0.74,710317218>0.4,0.2625
MLK,-0.67,710317218>0.4,-0.8358333333333333
P38,0.67,710317218>0.4,0.24916666666666668
ERK,0.66,710317218>0.4,0.5108333333333334
TTK,-0.65,710317218>0.4,-1.0708333333333333
TLK,-0.65,710317218>0.4,-1.0625
NUAK,-0.64,710317218>0.4,-1.0758333333333334
QIK,0.64,710317218>0.4,-0.11083333333333333
HAL,-0.63,710317218>0.4,0.29833333333333334
PKN,-0.63,710317218>0.4,1.3758333333333332
NAK,-0.62,710317218>0.4,-1.0725
RAF,-0.58,710317218>0.4,0.35250000000000004
JNK,0.55,710317218>0.4,0.14
IRAK,0.55,710317218>0.4,-0.5991666666666667
MST,0.54,710317218>0.4,0.19333333333333333
STE11,-0.53,710317218>0.4,-1.255
PKD,-0.47,710317218>0.4,-0.585
MOS,-0.46,710317218>0.4,-0.7608333333333334
MSN,0.46,710317218>0.4,-0.09666666666666665
WNK,-0.45,710317218>0.4,1.1558333333333333
ULK,-0.44,710317218>0.4,-0.75
BRSK,-0.44,710317218>0.4,0.7891666666666666
CLK,-0.44,710317218>0.4,-0.745
BUD32,-0.43,710317218>0.4,-0.7525
CAMKK,-0.43,710317218>0.4,-0.7383333333333334
SLK,-0.43,710317218>0.4,-0.7658333333333334
PASK,-0.43,710317218>0.4,-0.7533333333333333
NIK,-0.42,710317218>0.4,-0.7466666666666667
NEK,0.36,710317218>0.4,0.18999999999999997
PDK1,0.33,710317218>0.4,0.32
COT,0.25,710317218>0.4,-0.43
NDR,0.24,710317218>0.4,-0.7333333333333334
MLCK,0.22,710317218>0.4,0.9916666666666667
IKK,-0.2,710317218>0.4,-0.47250000000000003
PAKA,-0.18,710317218>0.4,0.4608333333333333
CAMK2,0.15,710317218>0.4,-0.9475
LKB,0.15,710317218>0.4,-0.9408333333333334
PEK,0.1,710317218>0.4,-0.07083333333333333
PHK,0.09,710317218>0.4,-0.8466666666666667
DYRK,0.07,710317218>0.4,-1.1841666666666666
PKG,0.07,710317218>0.4,0.44916666666666666
MTOR,-0.03,710317218>0.4,-0.5925
GRK,0.03,710317218>0.4,-0.3466666666666667
NMO,-2.89,710317219>0.15,-2.5858333333333334
PKCH,2.81,710317219>0.15,2.404166666666667
PLK,-2.31,710317219>0.15,-1.8725
AKT,1.98,710317219>0.15,2.165
PRKDC,-1.91,710317219>0.15,-1.7433333333333334
ATM,-1.73,710317219>0.15,-1.5241666666666667
PKN,1.7,710317219>0.15,1.3758333333333332
RAD53,1.65,710317219>0.15,1.3316666666666666
PAKB,1.64,710317219>0.15,1.525
STE7,-1.54,710317219>0.15,-1.4216666666666666
PIM,1.5,710317219>0.15,1.195
BARK2,-1.47,710317219>0.15,-1.3125
STE11,-1.47,710317219>0.15,-1.255
PKCD,-1.47,710317219>0.15,-1.2841666666666667
DMPK,1.46,710317219>0.15,1.5533333333333332
SGK,1.38,710317219>0.15,1.635
MAPKAPK,1.26,710317219>0.15,1.2025
NUAK,-1.23,710317219>0.15,-1.0758333333333334
TTK,-1.22,710317219>0.15,-1.0708333333333333
CK1,-1.22,710317219>0.15,-0.6416666666666667
DYRK,-1.22,710317219>0.15,-1.1841666666666666
BRSK,1.21,710317219>0.15,0.7891666666666666
TLK,-1.21,710317219>0.15,-1.0625
NAK,-1.21,710317219>0.15,-1.0725
WNK,1.19,710317219>0.15,1.1558333333333333
KHS,1.18,710317219>0.15,1.3933333333333333
TAO,1.14,710317219>0.15,1.3658333333333332
CDK,-1.13,710317219>0.15,-0.7741666666666667
CAMK2,-1.09,710317219>0.15,-0.9475
LKB,-1.05,710317219>0.15,-0.9408333333333334
NDR,-1.01,710317219>0.15,-0.7333333333333334
CK2,-1,710317219>0.15,-1.2575
PHK,-0.93,710317219>0.15,-0.8466666666666667
MOS,-0.88,710317219>0.15,-0.7608333333333334
SLK,-0.88,710317219>0.15,-0.7658333333333334
ATR,-0.87,710317219>0.15,-0.7966666666666666
PASK,-0.87,710317219>0.15,-0.7533333333333333
VRK1,0.86,710317219>0.15,0.5491666666666667
BUD32,-0.85,710317219>0.15,-0.7525
ULK,-0.85,710317219>0.15,-0.75
MLCK,0.85,710317219>0.15,0.9916666666666667
NIK,-0.84,710317219>0.15,-0.7466666666666667
ERK,0.83,710317219>0.15,0.5108333333333334
CLK,-0.82,710317219>0.15,-0.745
MLK,-0.81,710317219>0.15,-0.8358333333333333
CAMKK,-0.81,710317219>0.15,-0.7383333333333334
RSK,0.8,710317219>0.15,0.6941666666666667
IKK,-0.79,710317219>0.15,-0.47250000000000003
PKD,-0.71,710317219>0.15,-0.585
PKCA,0.7,710317219>0.15,0.8733333333333333
PDHK,0.69,710317219>0.15,0.6408333333333334
RIPK,-0.69,710317219>0.15,-0.6258333333333334
PKA,0.65,710317219>0.15,0.9325
GRK,-0.62,710317219>0.15,-0.3466666666666667
PDK1,0.58,710317219>0.15,0.32
MELK,0.55,710317219>0.15,0.6058333333333333
IRAK,-0.51,710317219>0.15,-0.5991666666666667
AMPK,0.45,710317219>0.15,0.8616666666666667
PAKA,0.43,710317219>0.15,0.4608333333333333
RAF,0.42,710317219>0.15,0.35250000000000004
MARK,0.42,710317219>0.15,0.5375
PKCI,-0.41,710317219>0.15,-0.6675
CAMK1,-0.38,710317219>0.15,0.023333333333333303
GSK,-0.38,710317219>0.15,-0.6891666666666667
CHK1,0.33,710317219>0.15,0.2625
FRAY,0.32,710317219>0.15,0.21916666666666665
MSN,0.31,710317219>0.15,-0.09666666666666665
PKG,0.3,710317219>0.15,0.44916666666666666
HAL,0.27,710317219>0.15,0.29833333333333334
QIK,-0.25,710317219>0.15,-0.11083333333333333
AUR,0.24,710317219>0.15,-0.02083333333333336
MST,0.2,710317219>0.15,0.19333333333333333
MTOR,-0.18,710317219>0.15,-0.5925
PEK,0.17,710317219>0.15,-0.07083333333333333
P38,0.13,710317219>0.15,0.24916666666666668
NEK,0.11,710317219>0.15,0.18999999999999997
COT,-0.05,710317219>0.15,-0.43
STKR,0.04,710317219>0.15,0.2725
JNK,-0.03,710317219>0.15,0.14
DAPK,-0.03,710317219>0.15,0.29083333333333333
NMO,-2.89,710317219>0.2,-2.5858333333333334
PKCH,2.81,710317219>0.2,2.404166666666667
PLK,-2.31,710317219>0.2,-1.8725
AKT,1.98,710317219>0.2,2.165
PRKDC,-1.91,710317219>0.2,-1.7433333333333334
ATM,-1.73,710317219>0.2,-1.5241666666666667
PKN,1.7,710317219>0.2,1.3758333333333332
RAD53,1.65,710317219>0.2,1.3316666666666666
PAKB,1.64,710317219>0.2,1.525
STE7,-1.54,710317219>0.2,-1.4216666666666666
PIM,1.5,710317219>0.2,1.195
BARK2,-1.47,710317219>0.2,-1.3125
STE11,-1.47,710317219>0.2,-1.255
PKCD,-1.47,710317219>0.2,-1.2841666666666667
DMPK,1.46,710317219>0.2,1.5533333333333332
SGK,1.38,710317219>0.2,1.635
MAPKAPK,1.26,710317219>0.2,1.2025
NUAK,-1.23,710317219>0.2,-1.0758333333333334
TTK,-1.22,710317219>0.2,-1.0708333333333333
CK1,-1.22,710317219>0.2,-0.6416666666666667
DYRK,-1.22,710317219>0.2,-1.1841666666666666
BRSK,1.21,710317219>0.2,0.7891666666666666
TLK,-1.21,710317219>0.2,-1.0625
NAK,-1.21,710317219>0.2,-1.0725
WNK,1.19,710317219>0.2,1.1558333333333333
KHS,1.18,710317219>0.2,1.3933333333333333
TAO,1.14,710317219>0.2,1.3658333333333332
CDK,-1.13,710317219>0.2,-0.7741666666666667
CAMK2,-1.09,710317219>0.2,-0.9475
LKB,-1.05,710317219>0.2,-0.9408333333333334
NDR,-1.01,710317219>0.2,-0.7333333333333334
CK2,-1,710317219>0.2,-1.2575
PHK,-0.93,710317219>0.2,-0.8466666666666667
MOS,-0.88,710317219>0.2,-0.7608333333333334
SLK,-0.88,710317219>0.2,-0.7658333333333334
ATR,-0.87,710317219>0.2,-0.7966666666666666
PASK,-0.87,710317219>0.2,-0.7533333333333333
VRK1,0.86,710317219>0.2,0.5491666666666667
BUD32,-0.85,710317219>0.2,-0.7525
ULK,-0.85,710317219>0.2,-0.75
MLCK,0.85,710317219>0.2,0.9916666666666667
NIK,-0.84,710317219>0.2,-0.7466666666666667
ERK,0.83,710317219>0.2,0.5108333333333334
CLK,-0.82,710317219>0.2,-0.745
MLK,-0.81,710317219>0.2,-0.8358333333333333
CAMKK,-0.81,710317219>0.2,-0.7383333333333334
RSK,0.8,710317219>0.2,0.6941666666666667
IKK,-0.79,710317219>0.2,-0.47250000000000003
PKD,-0.71,710317219>0.2,-0.585
PKCA,0.7,710317219>0.2,0.8733333333333333
PDHK,0.69,710317219>0.2,0.6408333333333334
RIPK,-0.69,710317219>0.2,-0.6258333333333334
PKA,0.65,710317219>0.2,0.9325
GRK,-0.62,710317219>0.2,-0.3466666666666667
PDK1,0.58,710317219>0.2,0.32
MELK,0.55,710317219>0.2,0.6058333333333333
IRAK,-0.51,710317219>0.2,-0.5991666666666667
AMPK,0.45,710317219>0.2,0.8616666666666667
PAKA,0.43,710317219>0.2,0.4608333333333333
RAF,0.42,710317219>0.2,0.35250000000000004
MARK,0.42,710317219>0.2,0.5375
PKCI,-0.41,710317219>0.2,-0.6675
CAMK1,-0.38,710317219>0.2,0.023333333333333303
GSK,-0.38,710317219>0.2,-0.6891666666666667
CHK1,0.33,710317219>0.2,0.2625
FRAY,0.32,710317219>0.2,0.21916666666666665
MSN,0.31,710317219>0.2,-0.09666666666666665
PKG,0.3,710317219>0.2,0.44916666666666666
HAL,0.27,710317219>0.2,0.29833333333333334
QIK,-0.25,710317219>0.2,-0.11083333333333333
AUR,0.24,710317219>0.2,-0.02083333333333336
MST,0.2,710317219>0.2,0.19333333333333333
MTOR,-0.18,710317219>0.2,-0.5925
PEK,0.17,710317219>0.2,-0.07083333333333333
P38,0.13,710317219>0.2,0.24916666666666668
NEK,0.11,710317219>0.2,0.18999999999999997
COT,-0.05,710317219>0.2,-0.43
STKR,0.04,710317219>0.2,0.2725
JNK,-0.03,710317219>0.2,0.14
DAPK,-0.03,710317219>0.2,0.29083333333333333
NMO,-2.61,710317219>0.3,-2.5858333333333334
AKT,2.53,710317219>0.3,2.165
PKCH,2.34,710317219>0.3,2.404166666666667
PAKB,1.89,710317219>0.3,1.525
PKN,1.89,710317219>0.3,1.3758333333333332
DMPK,1.87,710317219>0.3,1.5533333333333332
SGK,1.61,710317219>0.3,1.635
ATM,-1.51,710317219>0.3,-1.5241666666666667
CK2,-1.48,710317219>0.3,-1.2575
PRKDC,-1.47,710317219>0.3,-1.7433333333333334
WNK,1.38,710317219>0.3,1.1558333333333333
BARK2,-1.37,710317219>0.3,-1.3125
KHS,1.36,710317219>0.3,1.3933333333333333
PLK,-1.34,710317219>0.3,-1.8725
TAO,1.33,710317219>0.3,1.3658333333333332
GSK,-1.29,710317219>0.3,-0.6891666666666667
LKB,-1.29,710317219>0.3,-0.9408333333333334
BRSK,1.26,710317219>0.3,0.7891666666666666
DYRK,-1.25,710317219>0.3,-1.1841666666666666
CDK,-1.23,710317219>0.3,-0.7741666666666667
RAD53,1.22,710317219>0.3,1.3316666666666666
IRAK,-1.18,710317219>0.3,-0.5991666666666667
CAMK2,-1.17,710317219>0.3,-0.9475
MLCK,1.15,710317219>0.3,0.9916666666666667
PKCA,1.11,710317219>0.3,0.8733333333333333
AMPK,1.09,710317219>0.3,0.8616666666666667
STE11,-1.08,710317219>0.3,-1.255
NUAK,-1.08,710317219>0.3,-1.0758333333333334
VRK1,1.08,710317219>0.3,0.5491666666666667
TTK,-1.08,710317219>0.3,-1.0708333333333333
TLK,-1.05,710317219>0.3,-1.0625
NAK,-1.03,710317219>0.3,-1.0725
PKCD,-1.03,710317219>0.3,-1.2841666666666667
MTOR,-0.9,710317219>0.3,-0.5925
STE7,-0.89,710317219>0.3,-1.4216666666666666
PAKA,0.84,710317219>0.3,0.4608333333333333
MAPKAPK,0.82,710317219>0.3,1.2025
PKA,0.8,710317219>0.3,0.9325
PIM,0.79,710317219>0.3,1.195
MELK,0.79,710317219>0.3,0.6058333333333333
COT,-0.79,710317219>0.3,-0.43
CLK,-0.78,710317219>0.3,-0.745
NIK,-0.78,710317219>0.3,-0.7466666666666667
CK1,-0.77,710317219>0.3,-0.6416666666666667
ULK,-0.77,710317219>0.3,-0.75
SLK,-0.77,710317219>0.3,-0.7658333333333334
MLK,-0.77,710317219>0.3,-0.8358333333333333
PASK,-0.76,710317219>0.3,-0.7533333333333333
MOS,-0.76,710317219>0.3,-0.7608333333333334
MARK,0.75,710317219>0.3,0.5375
BUD32,-0.75,710317219>0.3,-0.7525
NDR,-0.75,710317219>0.3,-0.7333333333333334
CAMKK,-0.74,710317219>0.3,-0.7383333333333334
NEK,0.69,710317219>0.3,0.18999999999999997
RIPK,-0.68,710317219>0.3,-0.6258333333333334
RSK,0.67,710317219>0.3,0.6941666666666667
PKCI,-0.65,710317219>0.3,-0.6675
AUR,0.65,710317219>0.3,-0.02083333333333336
RAF,0.64,710317219>0.3,0.35250000000000004
PKD,-0.62,710317219>0.3,-0.585
PDHK,0.54,710317219>0.3,0.6408333333333334
MSN,-0.46,710317219>0.3,-0.09666666666666665
ATR,-0.44,710317219>0.3,-0.7966666666666666
P38,0.44,710317219>0.3,0.24916666666666668
PHK,-0.44,710317219>0.3,-0.8466666666666667
HAL,0.43,710317219>0.3,0.29833333333333334
FRAY,0.4,710317219>0.3,0.21916666666666665
STKR,0.38,710317219>0.3,0.2725
JNK,0.25,710317219>0.3,0.14
PKG,0.23,710317219>0.3,0.44916666666666666
GRK,-0.21,710317219>0.3,-0.3466666666666667
DAPK,0.19,710317219>0.3,0.29083333333333333
CAMK1,0.18,710317219>0.3,0.023333333333333303
CHK1,0.15,710317219>0.3,0.2625
ERK,-0.14,710317219>0.3,0.5108333333333334
QIK,0.1,710317219>0.3,-0.11083333333333333
PDK1,0.1,710317219>0.3,0.32
