Kinase,Z,method,AvgZ
COT,-1.13,710317419>0.3,0.35083333333333333
CK2,-1.11,710317419>0.3,-1.2850000000000001
PASK,1.1,710317419>0.3,1.0491666666666666
GSK,-1.03,710317419>0.3,-1.2025000000000001
PKCH,1,710317419>0.3,1.3875
PDHK,0.99,710317419>0.3,1.0375
PEK,-0.94,710317419>0.3,-0.7658333333333334
RIPK,0.93,710317419>0.3,0.7458333333333333
PKCA,0.9,710317419>0.3,1.0791666666666666
FRAY,-0.89,710317419>0.3,-0.2025
MOS,-0.89,710317419>0.3,-0.9333333333333333
NIK,-0.88,710317419>0.3,-0.9516666666666667
WNK,-0.88,710317419>0.3,-0.4391666666666667
CLK,-0.88,710317419>0.3,-0.9308333333333333
KHS,-0.88,710317419>0.3,-0.9533333333333334
SLK,-0.87,710317419>0.3,-0.9491666666666667
ULK,-0.86,710317419>0.3,-0.9275
IKK,0.85,710317419>0.3,-0.04749999999999999
CAMKK,-0.84,710317419>0.3,-0.9441666666666667
CAMK2,-0.79,710317419>0.3,-0.9091666666666667
BARK2,0.77,710317419>0.3,0.5891666666666667
VRK1,0.77,710317419>0.3,0.3691666666666667
AUR,0.72,710317419>0.3,0.4225
QIK,0.62,710317419>0.3,-0.06000000000000001
LKB,-0.51,710317419>0.3,-0.6799999999999999
MTOR,-0.48,710317419>0.3,-0.6166666666666667
PRKDC,0.43,710317419>0.3,0.06333333333333332
NEK,0.36,710317419>0.3,0.05416666666666665
MARK,0.34,710317419>0.3,0.7241666666666666
MSN,0.31,710317419>0.3,0.3908333333333333
ATM,0.28,710317419>0.3,0.04916666666666666
RAF,-0.27,710317419>0.3,-0.16916666666666666
NDR,-0.21,710317419>0.3,0.4425
NUAK,0.2,710317419>0.3,-0.024166666666666663
DAPK,0.19,710317419>0.3,0.59
MLCK,-0.18,710317419>0.3,0.13916666666666666
GRK,-0.18,710317419>0.3,-0.5
TTK,0.17,710317419>0.3,-0.043333333333333335
PAKB,0.15,710317419>0.3,0.9066666666666666
STKR,-0.05,710317419>0.3,-0.29083333333333333
MLK,0.04,710317419>0.3,0.48
CK1,-0.03,710317419>0.3,-0.5308333333333334
DMPK,4.6,710317419>0.4,3.795
PKA,3.93,710317419>0.4,3.6833333333333336
DYRK,-3.91,710317419>0.4,-3.6775
ERK,-3.32,710317419>0.4,-2.7616666666666667
PKG,3.2,710317419>0.4,2.890833333333333
PDK1,-3.08,710317419>0.4,-2.569166666666667
JNK,-2.99,710317419>0.4,-3.2291666666666665
PIM,2.98,710317419>0.4,2.52
PKCD,2.91,710317419>0.4,2.140833333333333
NMO,-2.74,710317419>0.4,-3.2625
RSK,2.72,710317419>0.4,2.6433333333333335
PLK,-2.65,710317419>0.4,-2.924166666666667
CDK,-2.19,710317419>0.4,-1.8599999999999999
AMPK,2.05,710317419>0.4,2.3516666666666666
PHK,2.04,710317419>0.4,1.7008333333333334
P38,-2.01,710317419>0.4,-1.9475
RAD53,1.94,710317419>0.4,2.3775
AKT,1.91,710317419>0.4,2.138333333333333
STE7,-1.86,710317419>0.4,-2.4775
PKD,1.78,710317419>0.4,1.1400000000000001
HAL,1.77,710317419>0.4,1.5283333333333333
CAMK1,1.75,710317419>0.4,2.0016666666666665
MELK,1.67,710317419>0.4,1.1033333333333333
PKCI,1.64,710317419>0.4,1.7758333333333334
SGK,1.61,710317419>0.4,2.2291666666666665
PAKA,1.56,710317419>0.4,1.81
RIPK,1.5,710317419>0.4,0.7458333333333333
PKCA,1.46,710317419>0.4,1.0791666666666666
MST,-1.35,710317419>0.4,-1.2583333333333333
STE11,-1.33,710317419>0.4,-1.4058333333333333
MAPKAPK,1.28,710317419>0.4,1.3325
TAO,1.26,710317419>0.4,1.075
BRSK,1.24,710317419>0.4,0.7316666666666667
TTK,-1.2,710317419>0.4,-0.043333333333333335
PASK,1.19,710317419>0.4,1.0491666666666666
PAKB,-1.18,710317419>0.4,0.9066666666666666
NAK,-1.17,710317419>0.4,-1.3525
TLK,-1.17,710317419>0.4,-1.3416666666666666
PDHK,1.14,710317419>0.4,1.0375
NUAK,-1.11,710317419>0.4,-0.024166666666666663
AUR,1.05,710317419>0.4,0.4225
IKK,1.03,710317419>0.4,-0.04749999999999999
BARK2,0.96,710317419>0.4,0.5891666666666667
COT,-0.94,710317419>0.4,0.35083333333333333
PEK,-0.92,710317419>0.4,-0.7658333333333334
MTOR,-0.9,710317419>0.4,-0.6166666666666667
PKCH,0.88,710317419>0.4,1.3875
LKB,-0.88,710317419>0.4,-0.6799999999999999
IRAK,-0.87,710317419>0.4,-0.9375
CK2,-0.87,710317419>0.4,-1.2850000000000001
KHS,-0.83,710317419>0.4,-0.9533333333333334
CLK,-0.83,710317419>0.4,-0.9308333333333333
CAMKK,-0.82,710317419>0.4,-0.9441666666666667
NIK,-0.82,710317419>0.4,-0.9516666666666667
WNK,-0.82,710317419>0.4,-0.4391666666666667
SLK,-0.82,710317419>0.4,-0.9491666666666667
BUD32,-0.81,710317419>0.4,0.895
ULK,-0.79,710317419>0.4,-0.9275
MOS,-0.78,710317419>0.4,-0.9333333333333333
NEK,0.76,710317419>0.4,0.05416666666666665
GSK,-0.65,710317419>0.4,-1.2025000000000001
QIK,0.65,710317419>0.4,-0.06000000000000001
RAF,-0.65,710317419>0.4,-0.16916666666666666
ATM,-0.56,710317419>0.4,0.04916666666666666
MARK,0.54,710317419>0.4,0.7241666666666666
ATR,0.52,710317419>0.4,0.7175
CHK1,0.52,710317419>0.4,0.5783333333333334
FRAY,-0.47,710317419>0.4,-0.2025
PRKDC,-0.46,710317419>0.4,0.06333333333333332
CAMK2,-0.43,710317419>0.4,-0.9091666666666667
MSN,0.42,710317419>0.4,0.3908333333333333
PKN,0.28,710317419>0.4,0.6708333333333333
CK1,0.27,710317419>0.4,-0.5308333333333334
DAPK,-0.19,710317419>0.4,0.59
STKR,0.18,710317419>0.4,-0.29083333333333333
GRK,0.16,710317419>0.4,-0.5
MLK,-0.08,710317419>0.4,0.48
VRK1,0.04,710317419>0.4,0.3691666666666667
NDR,0.03,710317419>0.4,0.4425
MLCK,0.02,710317419>0.4,0.13916666666666666
NMO,-3.77,710317420>0.15,-3.2625
DMPK,3.58,710317420>0.15,3.795
PLK,-3.45,710317420>0.15,-2.924166666666667
DYRK,-3.13,710317420>0.15,-3.6775
PKA,3.02,710317420>0.15,3.6833333333333336
STE7,-2.96,710317420>0.15,-2.4775
JNK,-2.76,710317420>0.15,-3.2291666666666665
PIM,2.73,710317420>0.15,2.52
RAD53,2.52,710317420>0.15,2.3775
SGK,2.22,710317420>0.15,2.2291666666666665
PKG,2.21,710317420>0.15,2.890833333333333
RSK,2.16,710317420>0.15,2.6433333333333335
AKT,2.03,710317420>0.15,2.138333333333333
PDK1,-2.03,710317420>0.15,-2.569166666666667
PKCI,1.95,710317420>0.15,1.7758333333333334
ERK,-1.95,710317420>0.15,-2.7616666666666667
AMPK,1.83,710317420>0.15,2.3516666666666666
PKCH,1.75,710317420>0.15,1.3875
CAMK1,1.73,710317420>0.15,2.0016666666666665
PAKA,1.72,710317420>0.15,1.81
CK2,-1.71,710317420>0.15,-1.2850000000000001
PKCD,1.71,710317420>0.15,2.140833333333333
STE11,-1.57,710317420>0.15,-1.4058333333333333
NAK,-1.52,710317420>0.15,-1.3525
TLK,-1.52,710317420>0.15,-1.3416666666666666
CDK,-1.46,710317420>0.15,-1.8599999999999999
P38,-1.4,710317420>0.15,-1.9475
PHK,1.34,710317420>0.15,1.7008333333333334
PKN,1.31,710317420>0.15,0.6708333333333333
MAPKAPK,1.29,710317420>0.15,1.3325
HAL,1.28,710317420>0.15,1.5283333333333333
PAKB,1.27,710317420>0.15,0.9066666666666666
MELK,1.2,710317420>0.15,1.1033333333333333
CAMK2,-1.14,710317420>0.15,-0.9091666666666667
CK1,-1.12,710317420>0.15,-0.5308333333333334
CAMKK,-1.09,710317420>0.15,-0.9441666666666667
KHS,-1.09,710317420>0.15,-0.9533333333333334
GSK,-1.08,710317420>0.15,-1.2025000000000001
CLK,-1.07,710317420>0.15,-0.9308333333333333
MST,-1.07,710317420>0.15,-1.2583333333333333
MOS,-1.06,710317420>0.15,-0.9333333333333333
NIK,-1.06,710317420>0.15,-0.9516666666666667
SLK,-1.04,710317420>0.15,-0.9491666666666667
ULK,-1.03,710317420>0.15,-0.9275
BUD32,0.95,710317420>0.15,0.895
BRSK,0.93,710317420>0.15,0.7316666666666667
PASK,0.93,710317420>0.15,1.0491666666666666
WNK,0.93,710317420>0.15,-0.4391666666666667
TAO,0.92,710317420>0.15,1.075
PDHK,0.91,710317420>0.15,1.0375
GRK,-0.88,710317420>0.15,-0.5
PEK,-0.88,710317420>0.15,-0.7658333333333334
PKCA,0.86,710317420>0.15,1.0791666666666666
IRAK,-0.84,710317420>0.15,-0.9375
IKK,-0.77,710317420>0.15,-0.04749999999999999
MARK,0.67,710317420>0.15,0.7241666666666666
PKD,0.64,710317420>0.15,1.1400000000000001
STKR,-0.64,710317420>0.15,-0.29083333333333333
LKB,-0.59,710317420>0.15,-0.6799999999999999
CHK1,0.56,710317420>0.15,0.5783333333333334
ATR,0.53,710317420>0.15,0.7175
DAPK,0.48,710317420>0.15,0.59
BARK2,0.47,710317420>0.15,0.5891666666666667
QIK,-0.4,710317420>0.15,-0.06000000000000001
PRKDC,0.34,710317420>0.15,0.06333333333333332
COT,0.29,710317420>0.15,0.35083333333333333
VRK1,0.29,710317420>0.15,0.3691666666666667
NDR,0.27,710317420>0.15,0.4425
MLCK,0.25,710317420>0.15,0.13916666666666666
MTOR,-0.25,710317420>0.15,-0.6166666666666667
RIPK,0.19,710317420>0.15,0.7458333333333333
TTK,-0.16,710317420>0.15,-0.043333333333333335
MSN,-0.16,710317420>0.15,0.3908333333333333
MLK,0.16,710317420>0.15,0.48
ATM,-0.14,710317420>0.15,0.04916666666666666
NEK,-0.14,710317420>0.15,0.05416666666666665
FRAY,0.11,710317420>0.15,-0.2025
NUAK,-0.09,710317420>0.15,-0.024166666666666663
AUR,0.04,710317420>0.15,0.4225
RAF,0.04,710317420>0.15,-0.16916666666666666
DYRK,-3.97,710317420>0.2,-3.6775
DMPK,3.85,710317420>0.2,3.795
PKA,3.63,710317420>0.2,3.6833333333333336
NMO,-3.47,710317420>0.2,-3.2625
JNK,-3.27,710317420>0.2,-3.2291666666666665
PLK,-3.22,710317420>0.2,-2.924166666666667
STE7,-2.99,710317420>0.2,-2.4775
PDK1,-2.95,710317420>0.2,-2.569166666666667
PKG,2.78,710317420>0.2,2.890833333333333
RAD53,2.55,710317420>0.2,2.3775
AKT,2.51,710317420>0.2,2.138333333333333
SGK,2.49,710317420>0.2,2.2291666666666665
PIM,2.43,710317420>0.2,2.52
ERK,-2.37,710317420>0.2,-2.7616666666666667
AMPK,2.23,710317420>0.2,2.3516666666666666
RSK,2.18,710317420>0.2,2.6433333333333335
P38,-2.11,710317420>0.2,-1.9475
MST,-2.05,710317420>0.2,-1.2583333333333333
PKCD,2.04,710317420>0.2,2.140833333333333
STE11,-1.96,710317420>0.2,-1.4058333333333333
PAKA,1.74,710317420>0.2,1.81
CDK,-1.62,710317420>0.2,-1.8599999999999999
CAMK1,1.62,710317420>0.2,2.0016666666666665
PHK,1.58,710317420>0.2,1.7008333333333334
PKCI,1.55,710317420>0.2,1.7758333333333334
PKCH,1.53,710317420>0.2,1.3875
CK2,-1.48,710317420>0.2,-1.2850000000000001
NAK,-1.43,710317420>0.2,-1.3525
PAKB,1.42,710317420>0.2,0.9066666666666666
HAL,1.41,710317420>0.2,1.5283333333333333
PEK,-1.41,710317420>0.2,-0.7658333333333334
TLK,-1.41,710317420>0.2,-1.3416666666666666
PKN,1.39,710317420>0.2,0.6708333333333333
CAMK2,-1.32,710317420>0.2,-0.9091666666666667
GSK,-1.23,710317420>0.2,-1.2025000000000001
PKD,1.23,710317420>0.2,1.1400000000000001
MELK,1.23,710317420>0.2,1.1033333333333333
MAPKAPK,1.19,710317420>0.2,1.3325
IRAK,-1.16,710317420>0.2,-0.9375
NIK,-1.06,710317420>0.2,-0.9516666666666667
KHS,-1.04,710317420>0.2,-0.9533333333333334
FRAY,-1.04,710317420>0.2,-0.2025
SLK,-1.03,710317420>0.2,-0.9491666666666667
CAMKK,-1.02,710317420>0.2,-0.9441666666666667
WNK,-1.01,710317420>0.2,-0.4391666666666667
ULK,-1,710317420>0.2,-0.9275
BRSK,0.98,710317420>0.2,0.7316666666666667
BUD32,0.98,710317420>0.2,0.895
MOS,-0.98,710317420>0.2,-0.9333333333333333
TAO,0.98,710317420>0.2,1.075
CLK,-0.97,710317420>0.2,-0.9308333333333333
CK1,-0.96,710317420>0.2,-0.5308333333333334
PASK,0.96,710317420>0.2,1.0491666666666666
LKB,-0.95,710317420>0.2,-0.6799999999999999
ATR,0.87,710317420>0.2,0.7175
MARK,0.83,710317420>0.2,0.7241666666666666
NEK,-0.8,710317420>0.2,0.05416666666666665
RIPK,0.74,710317420>0.2,0.7458333333333333
MTOR,-0.69,710317420>0.2,-0.6166666666666667
GRK,-0.68,710317420>0.2,-0.5
PDHK,0.62,710317420>0.2,1.0375
BARK2,0.56,710317420>0.2,0.5891666666666667
PKCA,0.5,710317420>0.2,1.0791666666666666
MLCK,-0.48,710317420>0.2,0.13916666666666666
MLK,0.47,710317420>0.2,0.48
NDR,0.45,710317420>0.2,0.4425
DAPK,0.43,710317420>0.2,0.59
VRK1,0.42,710317420>0.2,0.3691666666666667
STKR,-0.4,710317420>0.2,-0.29083333333333333
COT,0.4,710317420>0.2,0.35083333333333333
RAF,0.37,710317420>0.2,-0.16916666666666666
AUR,0.29,710317420>0.2,0.4225
CHK1,0.27,710317420>0.2,0.5783333333333334
QIK,0.09,710317420>0.2,-0.06000000000000001
IKK,-0.05,710317420>0.2,-0.04749999999999999
PRKDC,-0.03,710317420>0.2,0.06333333333333332
MSN,-0.02,710317420>0.2,0.3908333333333333
ATM,-0.01,710317420>0.2,0.04916666666666666
TTK,-0,710317420>0.2,-0.043333333333333335
NUAK,-0,710317420>0.2,-0.024166666666666663
DMPK,4.17,710317420>0.3,3.795
PKA,4.14,710317420>0.3,3.6833333333333336
DYRK,-3.86,710317420>0.3,-3.6775
JNK,-3.72,710317420>0.3,-3.2291666666666665
PKG,3.41,710317420>0.3,2.890833333333333
ERK,-3.26,710317420>0.3,-2.7616666666666667
NMO,-3.15,710317420>0.3,-3.2625
PIM,3.14,710317420>0.3,2.52
PDK1,-3.12,710317420>0.3,-2.569166666666667
RSK,3.1,710317420>0.3,2.6433333333333335
AMPK,2.81,710317420>0.3,2.3516666666666666
AKT,2.63,710317420>0.3,2.138333333333333
P38,-2.51,710317420>0.3,-1.9475
PKCD,2.46,710317420>0.3,2.140833333333333
PLK,-2.41,710317420>0.3,-2.924166666666667
SGK,2.38,710317420>0.3,2.2291666666666665
STE7,-2.04,710317420>0.3,-2.4775
PHK,2,710317420>0.3,1.7008333333333334
CDK,-1.76,710317420>0.3,-1.8599999999999999
PKD,1.76,710317420>0.3,1.1400000000000001
RAD53,1.76,710317420>0.3,2.3775
PAKA,1.74,710317420>0.3,1.81
CAMK1,1.71,710317420>0.3,2.0016666666666665
STE11,-1.66,710317420>0.3,-1.4058333333333333
HAL,1.59,710317420>0.3,1.5283333333333333
PAKB,1.57,710317420>0.3,0.9066666666666666
MST,-1.4,710317420>0.3,-1.2583333333333333
ATR,1.32,710317420>0.3,0.7175
PKCI,1.27,710317420>0.3,1.7758333333333334
NAK,-1.27,710317420>0.3,-1.3525
TLK,-1.27,710317420>0.3,-1.3416666666666666
PKN,-1.21,710317420>0.3,0.6708333333333333
PEK,-1.2,710317420>0.3,-0.7658333333333334
TAO,1.16,710317420>0.3,1.075
CK2,-1.12,710317420>0.3,-1.2850000000000001
PASK,1.1,710317420>0.3,1.0491666666666666
BUD32,1.1,710317420>0.3,0.895
MAPKAPK,1.05,710317420>0.3,1.3325
MELK,1.04,710317420>0.3,1.1033333333333333
MOS,-0.92,710317420>0.3,-0.9333333333333333
FRAY,-0.91,710317420>0.3,-0.2025
WNK,-0.91,710317420>0.3,-0.4391666666666667
SLK,-0.91,710317420>0.3,-0.9491666666666667
KHS,-0.9,710317420>0.3,-0.9533333333333334
CAMKK,-0.9,710317420>0.3,-0.9441666666666667
ULK,-0.89,710317420>0.3,-0.9275
BRSK,-0.89,710317420>0.3,0.7316666666666667
NIK,-0.87,710317420>0.3,-0.9516666666666667
CLK,-0.85,710317420>0.3,-0.9308333333333333
CAMK2,-0.83,710317420>0.3,-0.9091666666666667
PDHK,0.76,710317420>0.3,1.0375
RIPK,0.75,710317420>0.3,0.7458333333333333
BARK2,0.74,710317420>0.3,0.5891666666666667
GSK,-0.73,710317420>0.3,-1.2025000000000001
AUR,0.72,710317420>0.3,0.4225
IRAK,-0.71,710317420>0.3,-0.9375
VRK1,0.71,710317420>0.3,0.3691666666666667
COT,0.69,710317420>0.3,0.35083333333333333
NDR,0.68,710317420>0.3,0.4425
RAF,0.6,710317420>0.3,-0.16916666666666666
LKB,-0.58,710317420>0.3,-0.6799999999999999
DAPK,0.58,710317420>0.3,0.59
MTOR,-0.54,710317420>0.3,-0.6166666666666667
CK1,-0.5,710317420>0.3,-0.5308333333333334
MLK,0.48,710317420>0.3,0.48
PKCH,0.45,710317420>0.3,1.3875
PKCA,0.44,710317420>0.3,1.0791666666666666
PRKDC,0.41,710317420>0.3,0.06333333333333332
IKK,0.36,710317420>0.3,-0.04749999999999999
MARK,0.25,710317420>0.3,0.7241666666666666
GRK,-0.22,710317420>0.3,-0.5
ATM,0.22,710317420>0.3,0.04916666666666666
MLCK,-0.22,710317420>0.3,0.13916666666666666
MSN,0.19,710317420>0.3,0.3908333333333333
NEK,-0.18,710317420>0.3,0.05416666666666665
NUAK,0.16,710317420>0.3,-0.024166666666666663
TTK,0.15,710317420>0.3,-0.043333333333333335
STKR,-0.11,710317420>0.3,-0.29083333333333333
