Barcode,Peptide,LFC,Kinase
710317220,BAD_93_105,-0.0430687218918866,DMPK
710317220,BAD_93_105,-0.0430687218918866,MAPKAPK
710317220,BAD_93_105,-0.0430687218918866,PAKA
710317220,BAD_93_105,-0.0430687218918866,PHK
710317220,BAD_93_105,-0.0430687218918866,PIM
710317220,BAD_93_105,-0.0430687218918866,PKA
710317220,BAD_93_105,-0.0430687218918866,PKCA
710317220,BAD_93_105,-0.0430687218918866,PKCI
710317220,BAD_93_105,-0.0430687218918866,PKD
710317220,BAD_93_105,-0.0430687218918866,PKG
710317220,BAD_93_105,-0.0430687218918866,QIK
710317220,BAD_93_105,-0.0430687218918866,RAF
710317220,BAD_93_105,-0.0430687218918866,RSK
710317220,BAD_93_105,-0.0430687218918866,SGK
710317220,BAD_93_105,-0.0430687218918866,VRK2
710317220,BAD_93_105,-0.38860766466106167,AKT
710317220,BAD_93_105,-0.38860766466106167,BARK1
710317220,BAD_93_105,-0.38860766466106167,DMPK
710317220,BAD_93_105,-0.38860766466106167,MAPKAPK
710317220,BAD_93_105,-0.38860766466106167,PAKA
710317220,BAD_93_105,-0.38860766466106167,PHK
710317220,BAD_93_105,-0.38860766466106167,PIM
710317220,BAD_93_105,-0.38860766466106167,PKA
710317220,BAD_93_105,-0.38860766466106167,PKCA
710317220,BAD_93_105,-0.38860766466106167,PKCI
710317220,BAD_93_105,-0.38860766466106167,PKD
710317220,BAD_93_105,-0.38860766466106167,PKG
710317220,BAD_93_105,-0.38860766466106167,QIK
710317220,BAD_93_105,-0.38860766466106167,RAF
710317220,BAD_93_105,-0.38860766466106167,RSK
710317220,BAD_93_105,-0.38860766466106167,SGK
710317220,BAD_93_105,-0.38860766466106167,VRK2
710317220,BCKD_45_57,0.19734500329476168,AKT
710317220,BCKD_45_57,0.19734500329476168,BARK1
710317220,BCKD_45_57,0.19734500329476168,CDK
710317220,BCKD_45_57,0.19734500329476168,DMPK
710317220,BCKD_45_57,0.19734500329476168,FRAY
710317220,BCKD_45_57,0.19734500329476168,GRK
710317220,BCKD_45_57,0.19734500329476168,IKK
710317220,BCKD_45_57,0.19734500329476168,MAPKAPK
710317220,BCKD_45_57,0.19734500329476168,MELK
710317220,BCKD_45_57,0.19734500329476168,MLCK
710317220,BCKD_45_57,0.19734500329476168,MST
710317220,BCKD_45_57,0.19734500329476168,PAKA
710317220,BCKD_45_57,0.19734500329476168,PDHK
710317220,BCKD_45_57,0.19734500329476168,PDK1
710317220,BCKD_45_57,0.19734500329476168,PEK
710317220,BCKD_45_57,0.19734500329476168,PHK
710317220,BCKD_45_57,0.19734500329476168,PIM
710317220,BCKD_45_57,0.19734500329476168,PKA
710317220,BCKD_45_57,0.19734500329476168,PKCA
710317220,BCKD_45_57,0.19734500329476168,PKG
710317220,BCKD_45_57,0.19734500329476168,PLK
710317220,BCKD_45_57,0.19734500329476168,QIK
710317220,BCKD_45_57,0.19734500329476168,RSK
710317220,BCKD_45_57,0.19734500329476168,SGK
710317220,BCKD_45_57,0.19734500329476168,STE7
710317220,BCKD_45_57,0.19734500329476168,VRK2
710317220,BCKD_45_57,-1.1385825776827283,AKT
710317220,BCKD_45_57,-1.1385825776827283,BARK1
710317220,BCKD_45_57,-1.1385825776827283,CDK
710317220,BCKD_45_57,-1.1385825776827283,DMPK
710317220,BCKD_45_57,-1.1385825776827283,FRAY
710317220,BCKD_45_57,-1.1385825776827283,GRK
710317220,BCKD_45_57,-1.1385825776827283,IKK
710317220,BCKD_45_57,-1.1385825776827283,MAPKAPK
710317220,BCKD_45_57,-1.1385825776827283,MELK
710317220,BCKD_45_57,-1.1385825776827283,MLCK
710317220,BCKD_45_57,-1.1385825776827283,MST
710317220,BCKD_45_57,-1.1385825776827283,PAKA
710317220,BCKD_45_57,-1.1385825776827283,PDHK
710317220,BCKD_45_57,-1.1385825776827283,PDK1
710317220,BCKD_45_57,-1.1385825776827283,PEK
710317220,BCKD_45_57,-1.1385825776827283,PHK
710317220,BCKD_45_57,-1.1385825776827283,PIM
710317220,BCKD_45_57,-1.1385825776827283,PKA
710317220,BCKD_45_57,-1.1385825776827283,PKCA
710317220,BCKD_45_57,-1.1385825776827283,PKG
710317220,BCKD_45_57,-1.1385825776827283,PLK
710317220,BCKD_45_57,-1.1385825776827283,QIK
710317220,BCKD_45_57,-1.1385825776827283,RSK
710317220,BCKD_45_57,-1.1385825776827283,SGK
710317220,BCKD_45_57,-1.1385825776827283,STE7
710317220,BCKD_45_57,-1.1385825776827283,VRK2
710317220,CA2D1_494_506,-0.20059383105788697,BARK1
710317220,CA2D1_494_506,-0.20059383105788697,DMPK
710317220,CA2D1_494_506,-0.20059383105788697,DYRK
710317220,CA2D1_494_506,-0.20059383105788697,ERK
710317220,CA2D1_494_506,-0.20059383105788697,PAKA
710317220,CA2D1_494_506,-0.20059383105788697,PEK
710317220,CA2D1_494_506,-0.20059383105788697,PKCA
710317220,CA2D1_494_506,-0.20059383105788697,PKCH
710317220,CA2D1_494_506,-0.20059383105788697,PKN
710317220,CA2D1_494_506,-0.20059383105788697,RAD53
710317220,CA2D1_494_506,-0.20059383105788697,VRK2
710317220,CA2D1_494_506,-0.34203566833593735,BARK1
710317220,CA2D1_494_506,-0.34203566833593735,DMPK
710317220,CA2D1_494_506,-0.34203566833593735,DYRK
710317220,CA2D1_494_506,-0.34203566833593735,ERK
710317220,CA2D1_494_506,-0.34203566833593735,PAKA
710317220,CA2D1_494_506,-0.34203566833593735,PEK
710317220,CA2D1_494_506,-0.34203566833593735,PKCA
710317220,CA2D1_494_506,-0.34203566833593735,PKCH
710317220,CA2D1_494_506,-0.34203566833593735,PKN
710317220,CA2D1_494_506,-0.34203566833593735,RAD53
710317220,CA2D1_494_506,-0.34203566833593735,VRK2
710317220,CD27_212_224,0.04260015140702355,AKT
710317220,CD27_212_224,0.04260015140702355,BARK1
710317220,CD27_212_224,0.04260015140702355,CDK
710317220,CD27_212_224,0.04260015140702355,DMPK
710317220,CD27_212_224,0.04260015140702355,ERK
710317220,CD27_212_224,0.04260015140702355,IKK
710317220,CD27_212_224,0.04260015140702355,JNK
710317220,CD27_212_224,0.04260015140702355,P38
710317220,CD27_212_224,0.04260015140702355,PDHK
710317220,CD27_212_224,0.04260015140702355,PEK
710317220,CD27_212_224,0.04260015140702355,PHK
710317220,CD27_212_224,0.04260015140702355,PIM
710317220,CD27_212_224,0.04260015140702355,PKCA
710317220,CD27_212_224,0.04260015140702355,PKD
710317220,CD27_212_224,0.04260015140702355,QIK
710317220,CD27_212_224,0.04260015140702355,RSK
710317220,CD27_212_224,0.04260015140702355,VRK2
710317220,CD27_212_224,-0.9323612831246368,AKT
710317220,CD27_212_224,-0.9323612831246368,BARK1
710317220,CD27_212_224,-0.9323612831246368,CDK
710317220,CD27_212_224,-0.9323612831246368,DMPK
710317220,CD27_212_224,-0.9323612831246368,ERK
710317220,CD27_212_224,-0.9323612831246368,IKK
710317220,CD27_212_224,-0.9323612831246368,JNK
710317220,CD27_212_224,-0.9323612831246368,P38
710317220,CD27_212_224,-0.9323612831246368,PDHK
710317220,CD27_212_224,-0.9323612831246368,PEK
710317220,CD27_212_224,-0.9323612831246368,PHK
710317220,CD27_212_224,-0.9323612831246368,PIM
710317220,CD27_212_224,-0.9323612831246368,PKCA
710317220,CD27_212_224,-0.9323612831246368,PKD
710317220,CD27_212_224,-0.9323612831246368,QIK
710317220,CD27_212_224,-0.9323612831246368,RSK
710317220,CD27_212_224,-0.9323612831246368,VRK2
710317220,CENPA_1_14,0.21136121042127165,AUR
710317220,CENPA_1_14,0.21136121042127165,BARK1
710317220,CENPA_1_14,0.21136121042127165,DMPK
710317220,CENPA_1_14,0.21136121042127165,MAPKAPK
710317220,CENPA_1_14,0.21136121042127165,PIM
710317220,CENPA_1_14,0.21136121042127165,PKCA
710317220,CENPA_1_14,0.21136121042127165,PKG
710317220,CENPA_1_14,0.21136121042127165,VRK2
710317220,CENPA_1_14,-1.6451047359719837,AUR
710317220,CENPA_1_14,-1.6451047359719837,BARK1
710317220,CENPA_1_14,-1.6451047359719837,DMPK
710317220,CENPA_1_14,-1.6451047359719837,MAPKAPK
710317220,CENPA_1_14,-1.6451047359719837,PIM
710317220,CENPA_1_14,-1.6451047359719837,PKCA
710317220,CENPA_1_14,-1.6451047359719837,PKG
710317220,CENPA_1_14,-1.6451047359719837,VRK2
710317220,DCX_49_61,-0.24064179379130568,BARK1
710317220,DCX_49_61,-0.24064179379130568,CDK
710317220,DCX_49_61,-0.24064179379130568,CK1
710317220,DCX_49_61,-0.24064179379130568,ERK
710317220,DCX_49_61,-0.24064179379130568,MAPKAPK
710317220,DCX_49_61,-0.24064179379130568,PEK
710317220,DCX_49_61,-0.24064179379130568,PIM
710317220,DCX_49_61,-0.24064179379130568,PKCA
710317220,DCX_49_61,-0.24064179379130568,PKCH
710317220,DCX_49_61,-0.24064179379130568,QIK
710317220,DCX_49_61,-0.24064179379130568,RSK
710317220,DCX_49_61,-0.24064179379130568,VRK2
710317220,DCX_49_61,-0.8936910978536592,BARK1
710317220,DCX_49_61,-0.8936910978536592,CDK
710317220,DCX_49_61,-0.8936910978536592,CK1
710317220,DCX_49_61,-0.8936910978536592,ERK
710317220,DCX_49_61,-0.8936910978536592,MAPKAPK
710317220,DCX_49_61,-0.8936910978536592,PEK
710317220,DCX_49_61,-0.8936910978536592,PIM
710317220,DCX_49_61,-0.8936910978536592,PKCA
710317220,DCX_49_61,-0.8936910978536592,PKCH
710317220,DCX_49_61,-0.8936910978536592,QIK
710317220,DCX_49_61,-0.8936910978536592,RSK
710317220,DCX_49_61,-0.8936910978536592,VRK2
710317220,ERBB2_679_691,0.06380820405718701,BARK1
710317220,ERBB2_679_691,0.06380820405718701,DMPK
710317220,ERBB2_679_691,0.06380820405718701,PHK
710317220,ERBB2_679_691,0.06380820405718701,PIM
710317220,ERBB2_679_691,0.06380820405718701,PKA
710317220,ERBB2_679_691,0.06380820405718701,PKCA
710317220,ERBB2_679_691,0.06380820405718701,PKCD
710317220,ERBB2_679_691,0.06380820405718701,PKCH
710317220,ERBB2_679_691,0.06380820405718701,PKG
710317220,ERBB2_679_691,0.06380820405718701,RSK
710317220,ERBB2_679_691,0.06380820405718701,VRK2
710317220,ERBB2_679_691,-1.0103836279602376,BARK1
710317220,ERBB2_679_691,-1.0103836279602376,DMPK
710317220,ERBB2_679_691,-1.0103836279602376,PHK
710317220,ERBB2_679_691,-1.0103836279602376,PIM
710317220,ERBB2_679_691,-1.0103836279602376,PKA
710317220,ERBB2_679_691,-1.0103836279602376,PKCA
710317220,ERBB2_679_691,-1.0103836279602376,PKCD
710317220,ERBB2_679_691,-1.0103836279602376,PKCH
710317220,ERBB2_679_691,-1.0103836279602376,PKG
710317220,ERBB2_679_691,-1.0103836279602376,RSK
710317220,ERBB2_679_691,-1.0103836279602376,VRK2
710317220,FIBA_569_581,-0.9253332005619828,BARK1
710317220,FIBA_569_581,-0.9253332005619828,CDK
710317220,FIBA_569_581,-0.9253332005619828,CK1
710317220,FIBA_569_581,-0.9253332005619828,DAPK
710317220,FIBA_569_581,-0.9253332005619828,DMPK
710317220,FIBA_569_581,-0.9253332005619828,ERK
710317220,FIBA_569_581,-0.9253332005619828,GSK
710317220,FIBA_569_581,-0.9253332005619828,HAL
710317220,FIBA_569_581,-0.9253332005619828,IKK
710317220,FIBA_569_581,-0.9253332005619828,JNK
710317220,FIBA_569_581,-0.9253332005619828,MLCK
710317220,FIBA_569_581,-0.9253332005619828,MST
710317220,FIBA_569_581,-0.9253332005619828,PDHK
710317220,FIBA_569_581,-0.9253332005619828,PEK
710317220,FIBA_569_581,-0.9253332005619828,PHK
710317220,FIBA_569_581,-0.9253332005619828,PIM
710317220,FIBA_569_581,-0.9253332005619828,PKA
710317220,FIBA_569_581,-0.9253332005619828,PKCA
710317220,FIBA_569_581,-0.9253332005619828,PKG
710317220,FIBA_569_581,-0.9253332005619828,PLK
710317220,FIBA_569_581,-0.9253332005619828,QIK
710317220,FIBA_569_581,-0.9253332005619828,RAF
710317220,FIBA_569_581,-0.9253332005619828,RIPK
710317220,FIBA_569_581,-0.9253332005619828,RSK
710317220,FIBA_569_581,-0.9253332005619828,SGK
710317220,FIBA_569_581,-0.9253332005619828,STE7
710317220,FIBA_569_581,-0.9253332005619828,VRK2
710317220,FIBA_569_581,-1.2549293561967385,BARK1
710317220,FIBA_569_581,-1.2549293561967385,CDK
710317220,FIBA_569_581,-1.2549293561967385,CK1
710317220,FIBA_569_581,-1.2549293561967385,DAPK
710317220,FIBA_569_581,-1.2549293561967385,DMPK
710317220,FIBA_569_581,-1.2549293561967385,ERK
710317220,FIBA_569_581,-1.2549293561967385,GSK
710317220,FIBA_569_581,-1.2549293561967385,HAL
710317220,FIBA_569_581,-1.2549293561967385,IKK
710317220,FIBA_569_581,-1.2549293561967385,JNK
710317220,FIBA_569_581,-1.2549293561967385,MLCK
710317220,FIBA_569_581,-1.2549293561967385,MST
710317220,FIBA_569_581,-1.2549293561967385,PDHK
710317220,FIBA_569_581,-1.2549293561967385,PEK
710317220,FIBA_569_581,-1.2549293561967385,PHK
710317220,FIBA_569_581,-1.2549293561967385,PIM
710317220,FIBA_569_581,-1.2549293561967385,PKA
710317220,FIBA_569_581,-1.2549293561967385,PKCA
710317220,FIBA_569_581,-1.2549293561967385,PKG
710317220,FIBA_569_581,-1.2549293561967385,PLK
710317220,FIBA_569_581,-1.2549293561967385,QIK
710317220,FIBA_569_581,-1.2549293561967385,RAF
710317220,FIBA_569_581,-1.2549293561967385,RIPK
710317220,FIBA_569_581,-1.2549293561967385,RSK
710317220,FIBA_569_581,-1.2549293561967385,SGK
710317220,FIBA_569_581,-1.2549293561967385,STE7
710317220,FIBA_569_581,-1.2549293561967385,VRK2
710317220,FOXO3_25_37,-0.06429137046384881,AKT
710317220,FOXO3_25_37,-0.06429137046384881,BARK1
710317220,FOXO3_25_37,-0.06429137046384881,CDK
710317220,FOXO3_25_37,-0.06429137046384881,ERK
710317220,FOXO3_25_37,-0.06429137046384881,MAPKAPK
710317220,FOXO3_25_37,-0.06429137046384881,P38
710317220,FOXO3_25_37,-0.06429137046384881,PHK
710317220,FOXO3_25_37,-0.06429137046384881,PIM
710317220,FOXO3_25_37,-0.06429137046384881,PKCA
710317220,FOXO3_25_37,-0.06429137046384881,QIK
710317220,FOXO3_25_37,-0.06429137046384881,RAF
710317220,FOXO3_25_37,-0.06429137046384881,RSK
710317220,FOXO3_25_37,-0.06429137046384881,SGK
710317220,FOXO3_25_37,-0.06429137046384881,VRK2
710317220,FOXO3_25_37,-0.7429201222455193,AKT
710317220,FOXO3_25_37,-0.7429201222455193,BARK1
710317220,FOXO3_25_37,-0.7429201222455193,CDK
710317220,FOXO3_25_37,-0.7429201222455193,ERK
710317220,FOXO3_25_37,-0.7429201222455193,MAPKAPK
710317220,FOXO3_25_37,-0.7429201222455193,P38
710317220,FOXO3_25_37,-0.7429201222455193,PHK
710317220,FOXO3_25_37,-0.7429201222455193,PIM
710317220,FOXO3_25_37,-0.7429201222455193,PKCA
710317220,FOXO3_25_37,-0.7429201222455193,QIK
710317220,FOXO3_25_37,-0.7429201222455193,RAF
710317220,FOXO3_25_37,-0.7429201222455193,RSK
710317220,FOXO3_25_37,-0.7429201222455193,SGK
710317220,FOXO3_25_37,-0.7429201222455193,VRK2
710317220,H2B1B_ 27_40,0.23780439756511385,AKT
710317220,H2B1B_ 27_40,0.23780439756511385,AMPK
710317220,H2B1B_ 27_40,0.23780439756511385,BARK1
710317220,H2B1B_ 27_40,0.23780439756511385,CAMK1
710317220,H2B1B_ 27_40,0.23780439756511385,CDK
710317220,H2B1B_ 27_40,0.23780439756511385,COT
710317220,H2B1B_ 27_40,0.23780439756511385,DAPK
710317220,H2B1B_ 27_40,0.23780439756511385,DMPK
710317220,H2B1B_ 27_40,0.23780439756511385,IKK
710317220,H2B1B_ 27_40,0.23780439756511385,MLK
710317220,H2B1B_ 27_40,0.23780439756511385,MST
710317220,H2B1B_ 27_40,0.23780439756511385,PAKA
710317220,H2B1B_ 27_40,0.23780439756511385,PAKB
710317220,H2B1B_ 27_40,0.23780439756511385,PDHK
710317220,H2B1B_ 27_40,0.23780439756511385,PEK
710317220,H2B1B_ 27_40,0.23780439756511385,PHK
710317220,H2B1B_ 27_40,0.23780439756511385,PIM
710317220,H2B1B_ 27_40,0.23780439756511385,PKA
710317220,H2B1B_ 27_40,0.23780439756511385,PKCA
710317220,H2B1B_ 27_40,0.23780439756511385,PKCH
710317220,H2B1B_ 27_40,0.23780439756511385,PKD
710317220,H2B1B_ 27_40,0.23780439756511385,PKG
710317220,H2B1B_ 27_40,0.23780439756511385,PLK
710317220,H2B1B_ 27_40,0.23780439756511385,QIK
710317220,H2B1B_ 27_40,0.23780439756511385,RAD53
710317220,H2B1B_ 27_40,0.23780439756511385,RSK
710317220,H2B1B_ 27_40,0.23780439756511385,SGK
710317220,H2B1B_ 27_40,0.23780439756511385,VRK2
710317220,H2B1B_ 27_40,-1.2232518078344663,AKT
710317220,H2B1B_ 27_40,-1.2232518078344663,AMPK
710317220,H2B1B_ 27_40,-1.2232518078344663,BARK1
710317220,H2B1B_ 27_40,-1.2232518078344663,CAMK1
710317220,H2B1B_ 27_40,-1.2232518078344663,CDK
710317220,H2B1B_ 27_40,-1.2232518078344663,COT
710317220,H2B1B_ 27_40,-1.2232518078344663,DAPK
710317220,H2B1B_ 27_40,-1.2232518078344663,DMPK
710317220,H2B1B_ 27_40,-1.2232518078344663,IKK
710317220,H2B1B_ 27_40,-1.2232518078344663,MLK
710317220,H2B1B_ 27_40,-1.2232518078344663,MST
710317220,H2B1B_ 27_40,-1.2232518078344663,PAKA
710317220,H2B1B_ 27_40,-1.2232518078344663,PAKB
710317220,H2B1B_ 27_40,-1.2232518078344663,PDHK
710317220,H2B1B_ 27_40,-1.2232518078344663,PEK
710317220,H2B1B_ 27_40,-1.2232518078344663,PHK
710317220,H2B1B_ 27_40,-1.2232518078344663,PIM
710317220,H2B1B_ 27_40,-1.2232518078344663,PKA
710317220,H2B1B_ 27_40,-1.2232518078344663,PKCA
710317220,H2B1B_ 27_40,-1.2232518078344663,PKCH
710317220,H2B1B_ 27_40,-1.2232518078344663,PKD
710317220,H2B1B_ 27_40,-1.2232518078344663,PKG
710317220,H2B1B_ 27_40,-1.2232518078344663,PLK
710317220,H2B1B_ 27_40,-1.2232518078344663,QIK
710317220,H2B1B_ 27_40,-1.2232518078344663,RAD53
710317220,H2B1B_ 27_40,-1.2232518078344663,RSK
710317220,H2B1B_ 27_40,-1.2232518078344663,SGK
710317220,H2B1B_ 27_40,-1.2232518078344663,VRK2
710317220,H32_3_18,-0.2509520946219084,AMPK
710317220,H32_3_18,-0.2509520946219084,ATR
710317220,H32_3_18,-0.2509520946219084,AUR
710317220,H32_3_18,-0.2509520946219084,BARK1
710317220,H32_3_18,-0.2509520946219084,DAPK
710317220,H32_3_18,-0.2509520946219084,DMPK
710317220,H32_3_18,-0.2509520946219084,DYRK
710317220,H32_3_18,-0.2509520946219084,MLK
710317220,H32_3_18,-0.2509520946219084,MST
710317220,H32_3_18,-0.2509520946219084,MTOR
710317220,H32_3_18,-0.2509520946219084,PHK
710317220,H32_3_18,-0.2509520946219084,PIM
710317220,H32_3_18,-0.2509520946219084,PKCA
710317220,H32_3_18,-0.2509520946219084,PKCD
710317220,H32_3_18,-0.2509520946219084,PRKDC
710317220,H32_3_18,-0.2509520946219084,QIK
710317220,H32_3_18,-0.2509520946219084,RAD53
710317220,H32_3_18,-0.2509520946219084,RSK
710317220,H32_3_18,-0.2509520946219084,STE7
710317220,H32_3_18,-0.2509520946219084,VRK1
710317220,H32_3_18,-0.2509520946219084,VRK2
710317220,H32_3_18,-0.736088309225285,AMPK
710317220,H32_3_18,-0.736088309225285,ATR
710317220,H32_3_18,-0.736088309225285,AUR
710317220,H32_3_18,-0.736088309225285,BARK1
710317220,H32_3_18,-0.736088309225285,DAPK
710317220,H32_3_18,-0.736088309225285,DMPK
710317220,H32_3_18,-0.736088309225285,DYRK
710317220,H32_3_18,-0.736088309225285,MLK
710317220,H32_3_18,-0.736088309225285,MST
710317220,H32_3_18,-0.736088309225285,MTOR
710317220,H32_3_18,-0.736088309225285,PHK
710317220,H32_3_18,-0.736088309225285,PIM
710317220,H32_3_18,-0.736088309225285,PKCA
710317220,H32_3_18,-0.736088309225285,PKCD
710317220,H32_3_18,-0.736088309225285,PRKDC
710317220,H32_3_18,-0.736088309225285,QIK
710317220,H32_3_18,-0.736088309225285,RAD53
710317220,H32_3_18,-0.736088309225285,RSK
710317220,H32_3_18,-0.736088309225285,STE7
710317220,H32_3_18,-0.736088309225285,VRK1
710317220,H32_3_18,-0.736088309225285,VRK2
710317220,IF4E_203_215,1.2695772517005657,BARK1
710317220,IF4E_203_215,1.2695772517005657,CDK
710317220,IF4E_203_215,1.2695772517005657,DMPK
710317220,IF4E_203_215,1.2695772517005657,ERK
710317220,IF4E_203_215,1.2695772517005657,GRK
710317220,IF4E_203_215,1.2695772517005657,IKK
710317220,IF4E_203_215,1.2695772517005657,LKB
710317220,IF4E_203_215,1.2695772517005657,MAPKAPK
710317220,IF4E_203_215,1.2695772517005657,MLK
710317220,IF4E_203_215,1.2695772517005657,P38
710317220,IF4E_203_215,1.2695772517005657,PEK
710317220,IF4E_203_215,1.2695772517005657,PKCA
710317220,IF4E_203_215,1.2695772517005657,QIK
710317220,IF4E_203_215,1.2695772517005657,RIPK
710317220,IF4E_203_215,1.2695772517005657,STKR
710317220,IF4E_203_215,1.2695772517005657,VRK1
710317220,IF4E_203_215,1.2695772517005657,VRK2
710317220,IF4E_203_215,-1,BARK1
710317220,IF4E_203_215,-1,CDK
710317220,IF4E_203_215,-1,DMPK
710317220,IF4E_203_215,-1,ERK
710317220,IF4E_203_215,-1,GRK
710317220,IF4E_203_215,-1,IKK
710317220,IF4E_203_215,-1,LKB
710317220,IF4E_203_215,-1,MAPKAPK
710317220,IF4E_203_215,-1,MLK
710317220,IF4E_203_215,-1,P38
710317220,IF4E_203_215,-1,PEK
710317220,IF4E_203_215,-1,PKCA
710317220,IF4E_203_215,-1,QIK
710317220,IF4E_203_215,-1,RIPK
710317220,IF4E_203_215,-1,STKR
710317220,IF4E_203_215,-1,VRK1
710317220,IF4E_203_215,-1,VRK2
710317220,KAPCG_192_206,0.16745674585156278,BARK1
710317220,KAPCG_192_206,0.16745674585156278,CAMK2
710317220,KAPCG_192_206,0.16745674585156278,CDK
710317220,KAPCG_192_206,0.16745674585156278,DMPK
710317220,KAPCG_192_206,0.16745674585156278,DYRK
710317220,KAPCG_192_206,0.16745674585156278,ERK
710317220,KAPCG_192_206,0.16745674585156278,GSK
710317220,KAPCG_192_206,0.16745674585156278,IKK
710317220,KAPCG_192_206,0.16745674585156278,IRAK
710317220,KAPCG_192_206,0.16745674585156278,LKB
710317220,KAPCG_192_206,0.16745674585156278,MELK
710317220,KAPCG_192_206,0.16745674585156278,MST
710317220,KAPCG_192_206,0.16745674585156278,MTOR
710317220,KAPCG_192_206,0.16745674585156278,PDHK
710317220,KAPCG_192_206,0.16745674585156278,PDK1
710317220,KAPCG_192_206,0.16745674585156278,PHK
710317220,KAPCG_192_206,0.16745674585156278,PIM
710317220,KAPCG_192_206,0.16745674585156278,PKCH
710317220,KAPCG_192_206,0.16745674585156278,VRK2
710317220,KAPCG_192_206,-0.2530129733226194,BARK1
710317220,KAPCG_192_206,-0.2530129733226194,CAMK2
710317220,KAPCG_192_206,-0.2530129733226194,CDK
710317220,KAPCG_192_206,-0.2530129733226194,DMPK
710317220,KAPCG_192_206,-0.2530129733226194,DYRK
710317220,KAPCG_192_206,-0.2530129733226194,ERK
710317220,KAPCG_192_206,-0.2530129733226194,GSK
710317220,KAPCG_192_206,-0.2530129733226194,IKK
710317220,KAPCG_192_206,-0.2530129733226194,IRAK
710317220,KAPCG_192_206,-0.2530129733226194,LKB
710317220,KAPCG_192_206,-0.2530129733226194,MELK
710317220,KAPCG_192_206,-0.2530129733226194,MST
710317220,KAPCG_192_206,-0.2530129733226194,MTOR
710317220,KAPCG_192_206,-0.2530129733226194,PDHK
710317220,KAPCG_192_206,-0.2530129733226194,PDK1
710317220,KAPCG_192_206,-0.2530129733226194,PHK
710317220,KAPCG_192_206,-0.2530129733226194,PIM
710317220,KAPCG_192_206,-0.2530129733226194,PKCH
710317220,KAPCG_192_206,-0.2530129733226194,VRK2
710317220,KS6A1_374_386,-0.17661010894193296,BARK1
710317220,KS6A1_374_386,-0.17661010894193296,COT
710317220,KS6A1_374_386,-0.17661010894193296,FRAY
710317220,KS6A1_374_386,-0.17661010894193296,MAPKAPK
710317220,KS6A1_374_386,-0.17661010894193296,MSN
710317220,KS6A1_374_386,-0.17661010894193296,MTOR
710317220,KS6A1_374_386,-0.17661010894193296,PDHK
710317220,KS6A1_374_386,-0.17661010894193296,PDK1
710317220,KS6A1_374_386,-0.17661010894193296,PEK
710317220,KS6A1_374_386,-0.17661010894193296,PHK
710317220,KS6A1_374_386,-0.17661010894193296,PIM
710317220,KS6A1_374_386,-0.17661010894193296,PKCA
710317220,KS6A1_374_386,-0.17661010894193296,RAD53
710317220,KS6A1_374_386,-0.17661010894193296,RSK
710317220,KS6A1_374_386,-0.17661010894193296,STE7
710317220,KS6A1_374_386,-0.17661010894193296,VRK2
710317220,KS6A1_374_386,0.0947320230278632,BARK1
710317220,KS6A1_374_386,0.0947320230278632,COT
710317220,KS6A1_374_386,0.0947320230278632,FRAY
710317220,KS6A1_374_386,0.0947320230278632,MAPKAPK
710317220,KS6A1_374_386,0.0947320230278632,MSN
710317220,KS6A1_374_386,0.0947320230278632,MTOR
710317220,KS6A1_374_386,0.0947320230278632,PDHK
710317220,KS6A1_374_386,0.0947320230278632,PDK1
710317220,KS6A1_374_386,0.0947320230278632,PEK
710317220,KS6A1_374_386,0.0947320230278632,PHK
710317220,KS6A1_374_386,0.0947320230278632,PIM
710317220,KS6A1_374_386,0.0947320230278632,PKCA
710317220,KS6A1_374_386,0.0947320230278632,RAD53
710317220,KS6A1_374_386,0.0947320230278632,RSK
710317220,KS6A1_374_386,0.0947320230278632,STE7
710317220,KS6A1_374_386,0.0947320230278632,VRK2
710317220,MARCS_152_164,-0.4684767582403042,BARK1
710317220,MARCS_152_164,-0.4684767582403042,CDK
710317220,MARCS_152_164,-0.4684767582403042,DAPK
710317220,MARCS_152_164,-0.4684767582403042,DMPK
710317220,MARCS_152_164,-0.4684767582403042,ERK
710317220,MARCS_152_164,-0.4684767582403042,JNK
710317220,MARCS_152_164,-0.4684767582403042,P38
710317220,MARCS_152_164,-0.4684767582403042,PAKA
710317220,MARCS_152_164,-0.4684767582403042,PDHK
710317220,MARCS_152_164,-0.4684767582403042,PDK1
710317220,MARCS_152_164,-0.4684767582403042,PEK
710317220,MARCS_152_164,-0.4684767582403042,PHK
710317220,MARCS_152_164,-0.4684767582403042,PKA
710317220,MARCS_152_164,-0.4684767582403042,PKCA
710317220,MARCS_152_164,-0.4684767582403042,PKCH
710317220,MARCS_152_164,-0.4684767582403042,PKCI
710317220,MARCS_152_164,-0.4684767582403042,PKD
710317220,MARCS_152_164,-0.4684767582403042,PKG
710317220,MARCS_152_164,-0.4684767582403042,PKN
710317220,MARCS_152_164,-0.4684767582403042,RAD53
710317220,MARCS_152_164,-0.4684767582403042,VRK2
710317220,MARCS_152_164,-0.957091408530709,BARK1
710317220,MARCS_152_164,-0.957091408530709,CDK
710317220,MARCS_152_164,-0.957091408530709,DAPK
710317220,MARCS_152_164,-0.957091408530709,DMPK
710317220,MARCS_152_164,-0.957091408530709,ERK
710317220,MARCS_152_164,-0.957091408530709,JNK
710317220,MARCS_152_164,-0.957091408530709,P38
